i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_1786;pos:257.4639,39.81055,-374.6608;rot:343.2206,335.2803,0.8449744;m:cuboid;scl:6,6,10;t:stone1;;
i:house5_1787;pos:-273.4807,94.8959,-112.0128;rot:0,1.086915,0;m:house5;;
i:house5_1788;pos:-274.313,72.80074,-429.6672;rot:0,180.4906,0;m:house5;;
i:house5_1789;pos:237.8448,50.50948,413.135;rot:0,3.950008,0;m:house5;;
i:house5_1790;pos:322.4857,43.38266,436.0946;rot:0,180.3469,0;m:house5;;
i:house5_1791;pos:330.1604,63.79022,341.804;rot:0,89.94764,0;m:house5;;
i:house5_1792;pos:21.96897,149.0316,130.9214;rot:0,179.6462,0;m:house5;;
i:pillar1_1806;pos:291.4006,86.05553,-0.8087137;rot:0,90.51012,0;m:pillar1;scl:0.1,0.5,0.1;t:stone2;clr:202,255,255,255;;
i:pillar1_1812;pos:253.8991,62.85481,178.6045;rot:0,272.1978,0;m:pillar1;scl:0.1,0.5,0.1;t:stone2;clr:202,255,255,255;;
i:pillar1_1815;pos:-206.8351,115.7885,99.92226;rot:0,272.4517,0;m:pillar1;scl:0.1,0.5,0.1;t:stone2;clr:202,255,255,255;;
i:pillar1_1818;pos:12.15275,108.1847,237.2731;rot:0,40.69952,0;m:pillar1;scl:0.1,0.5,0.1;t:stone2;clr:202,255,255,255;;
i:house5_1819;pos:-44.19924,96.62881,-283.541;rot:0,0.8564211,0;m:house5;scl:0.5,1,1;;
i:tower2_1820;pos:360.9751,67.79253,-8.782749;rot:0,2.677555,0;m:tower2;scl:4,0.3,4;;
i:tower2_1821;pos:279.6007,82.92476,77.01119;rot:0,269.9767,0;m:tower2;scl:4,0.3,4;;
i:house5_1822;pos:409.3956,78.04057,-353.6385;rot:0,90.42648,0;m:house5;;
i:house5_1823;pos:-50.57394,69.76509,-394.5702;rot:0,358.0844,0;m:house5;;
i:house5_1824;pos:483.5007,75.19554,-453.6963;rot:0,180.0746,0;m:house5;;
i:house5_1825;pos:355.2906,80.24953,-440.9411;rot:0,272.4738,0;m:house5;;
i:tower2_1826;pos:216.9932,100.7839,132.0369;rot:0,271.3754,0;m:tower2;scl:4,0.3,4;;
i:cuboid_1830;pos:49.7636,179.3345,8.877592;rot:0.5355168,90.4326,59.35872;m:cuboid;scl:0.05,2,0.4;t:wood1;til:3,1;;
i:cuboid_1831;pos:33.4179,184.1995,10.94404;rot:0,0.07650834,0;m:cuboid;scl:3,0.1,3.3;t:wood1;til:5,5;;
i:cuboid_1832;pos:48.04596,179.6194,14.69983;rot:0,91.71607,0;m:cuboid;scl:2.5,1,0.05;t:wood3;;
i:cuboid_1833;pos:23.76889,179.4232,11.81575;rot:0,1.02408,0;m:cuboid;scl:1,1,0.05;t:wood3;;
i:cuboid_1834;pos:28.28045,179.6098,-0.739437;rot:0,270.77,0;m:cuboid;scl:1,1,0.05;t:wood3;;
i:cuboid_1835;pos:38.61301,179.4937,11.92536;rot:0,91.26849,0;m:cuboid;scl:1,1,0.05;t:wood3;;
i:cuboid_1836;pos:43.00618,179.5264,1.988405;rot:0,358.7575,0;m:cuboid;scl:1,1,0.05;t:wood3;;
i:tower1_1837;pos:18.43111,189.9332,6.374125;rot:0,89.74886,0;m:tower1;scl:3,0.3,0.1;;
i:cuboid_1838;pos:19.32148,179.3214,11.47004;rot:0,271.349,0;m:cuboid;scl:1,1,0.05;t:wood3;;
i:cuboid_1839;pos:18.81827,179.2014,1.929882;rot:0,269.949,0;m:cuboid;scl:1,1,0.05;t:wood3;;
i:cuboid_1840;pos:26.74919,179.3178,-5.496113;rot:0,180.029,0;m:cuboid;scl:1,1,0.05;t:wood3;;
i:cuboid_1841;pos:43.94963,179.4083,-5.735258;rot:0,181.2858,0;m:cuboid;scl:1,1,0.05;t:wood3;;
i:cuboid_1842;pos:28.4932,179.4284,9.988246;rot:0,271.0938,0;m:cuboid;scl:0.4,1,0.05;t:wood3;;
i:cuboid_1843;pos:28.40431,179.4313,7.070598;rot:0,271.0023,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1844;pos:38.27658,178.8973,2.696614;rot:0,91.29484,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1845;pos:38.33381,178.6159,4.185147;rot:0,92.04478,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1846;pos:28.37741,181.2295,5.075012;rot:0,268.1495,0;m:cuboid;scl:0.2,0.5,0.05;t:wood3;;
i:cuboid_1847;pos:38.46217,181.1368,6.119706;rot:0,94.15616,0;m:cuboid;scl:0.2,0.5,0.05;t:wood3;;
i:cuboid_1848;pos:21.01406,181.1848,16.59145;rot:0,0.7347622,0;m:cuboid;scl:0.2,0.5,0.05;t:wood3;;
i:cuboid_1849;pos:19.38836,178.8589,16.64994;rot:0,180.6346,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1850;pos:49.12984,179.4414,-4.638494;rot:0,89.79263,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1851;pos:49.12638,179.5614,-3.799243;rot:0,90.3526,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1852;pos:50.09119,179.5026,-3.049883;rot:0,179.7319,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1853;pos:50.56437,179.5515,-3.079879;rot:0,177.7318,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1854;pos:20.01838,179.6332,-3.22001;rot:0,179.9006,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1855;pos:20.85921,179.4733,-3.21034;rot:0,180.7406,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1856;pos:21.66335,178.741,-4.358665;rot:0,269.3582,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1857;pos:21.62745,178.6458,-3.963037;rot:0,270.7967,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1858;pos:21.44817,178.7333,25.81435;rot:0,269.3832,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1859;pos:21.4759,179.3962,25.84898;rot:0,270.7131,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1860;pos:20.40408,178.9882,25.00139;rot:0,0.1205704,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1861;pos:19.68974,178.6683,24.8364;rot:0,357.2406,0;m:cuboid;scl:0.2,1,0.05;t:wood3;;
i:cuboid_1862;pos:49.7971,184.1353,19.83701;rot:0,0.6821044,0;m:cuboid;scl:0.4,0.1,0.5;t:wood1;;
i:cuboid_1863;pos:49.79692,184.1354,24.6573;rot:0,1.522105,0;m:cuboid;scl:0.4,0.1,0.5;t:wood1;;
i:cuboid_1864;pos:49.62449,184.2953,-0.9117926;rot:0,89.48084,0;m:cuboid;scl:0.4,0.1,0.5;t:wood1;;
i:cuboid_1865;pos:49.50538,184.2152,3.042278;rot:0,89.92085,0;m:cuboid;scl:0.4,0.1,0.5;t:wood1;;
i:cuboid_1866;pos:49.91911,184.1045,7.377522;rot:0,180.8798,0;m:cuboid;scl:0.4,0.1,0.5;t:wood1;;
i:cuboid_1867;pos:49.61316,184.2808,-3.927253;rot:0,91.53793,0;m:cuboid;scl:0.4,0.1,0.5;t:wood1;;
i:cuboid_1868;pos:48.24775,189.4455,10.18706;rot:0,89.6235,0;m:cuboid;scl:2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1869;pos:49.06145,189.1915,25.56504;rot:0,90.70102,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1870;pos:49.03394,189.251,26.2111;rot:0,87.61098,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1871;pos:50.18723,189.2371,24.78876;rot:0,0.2008786,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1872;pos:49.8272,189.2371,24.79004;rot:0,0.2008786,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1873;pos:48.2023,189.4289,24.43279;rot:0,90.45988,0;m:cuboid;scl:0.5,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1874;pos:48.21414,190.9255,20.94168;rot:0,90.19502,0;m:cuboid;scl:0.2,0.7,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1875;pos:48.22216,189.3585,26.45405;rot:0,91.19473,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1876;pos:49.40345,186.0375,24.81508;rot:0,1.364315,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1877;pos:49.12872,189.4101,-4.682624;rot:0,90.86289,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1878;pos:49.13918,189.2933,-3.853334;rot:0,90.6902,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1879;pos:49.88862,189.305,-3.079657;rot:0,179.6492,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1880;pos:50.80974,189.2846,-3.054929;rot:0,179.0392,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1881;pos:43.75805,189.4568,22.68933;rot:0,90.16774,0;m:cuboid;scl:1,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1882;pos:43.61962,189.1835,4.876171;rot:0,90.51666,0;m:cuboid;scl:2.1,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1883;pos:43.74181,190.6137,16.54328;rot:0,90.9379,0;m:cuboid;scl:0.5,0.7,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1884;pos:33.91966,189.0751,15.22939;rot:0,180.6841,0;m:cuboid;scl:2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1885;pos:20.47761,189.4226,15.36879;rot:0,359.4294,0;m:cuboid;scl:0.4,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1886;pos:23.00994,190.3421,15.37643;rot:0,0.4677809,0;m:cuboid;scl:0.2,0.8,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1887;pos:38.639,188.9828,18.01783;rot:0,180.4891,0;m:cuboid;scl:1,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1888;pos:30.58776,189.3725,22.56861;rot:0,91.23611,0;m:cuboid;scl:0.9,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1889;pos:23.40074,189.2011,18.00707;rot:0,179.7791,0;m:cuboid;scl:0.9,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1890;pos:30.74788,189.212,18.00342;rot:0,180.4965,0;m:cuboid;scl:0.3,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1891;pos:28.48242,192.0652,18.00287;rot:0,180.8961,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1892;pos:32.70613,192.0253,18.04869;rot:0,178.6961,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1893;pos:21.45914,189.197,25.9307;rot:0,269.1139,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1894;pos:21.46556,189.3571,25.20964;rot:0,270.5139,0;m:cuboid;scl:0.2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1895;pos:19.78909,189.213,24.43011;rot:0,359.3302,0;m:cuboid;scl:0.3,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1896;pos:20.02699,189.2415,-3.183743;rot:0,178.6285,0;m:cuboid;scl:0.3,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1897;pos:21.67826,189.0409,-4.397404;rot:0,269.5986,0;m:cuboid;scl:0.3,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1898;pos:31.5089,189.4059,-5.009673;rot:0,180.6076,0;m:cuboid;scl:2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1899;pos:45.10189,189.6177,-5.282581;rot:0,181.5072,0;m:cuboid;scl:2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1900;pos:18.80012,189.6007,5.900859;rot:0,269.8753,0;m:cuboid;scl:2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1901;pos:18.99658,188.3271,16.19664;rot:0,270.1949,0;m:cuboid;scl:2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1902;pos:31.67996,189.1769,26.98088;rot:0,0.4283424,0;m:cuboid;scl:2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1903;pos:44.82454,189.3801,27.02688;rot:0,359.7075,0;m:cuboid;scl:2,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1904;pos:45.48695,189.6147,15.09242;rot:0,180.5343,0;m:cuboid;scl:0.5,1,0.05;t:wood3;clr:98,110,69,255;;
i:cuboid_1905;pos:49.4172,189.2371,9.651785;rot:0,181.1318,0;m:cuboid;scl:0.5,1,0.05;t:wood1;;
i:cuboid_1906;pos:48.91354,193.126,14.68196;rot:0,179.6617,0;m:cuboid;scl:0.5,0.05,1;t:wood1;;
i:cuboid_1907;pos:49.15107,193.0962,21.89946;rot:0,358.1005,0;m:cuboid;scl:0.5,0.05,1;t:wood1;;
i:cuboid_1908;pos:25.7858,184.4843,19.73849;rot:0,180.4385,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:255,0,0,255;;
i:cuboid_1909;pos:27.81572,184.5944,26.29529;rot:0,0.2105709,0;m:cuboid;scl:0.15,0.1,0.08;clr:255,255,255,255;;
i:cuboid_1910;pos:21.74235,184.5584,18.70999;rot:0,180.5128,0;m:cuboid;scl:0.15,0.1,0.08;clr:255,255,255,255;;
i:cuboid_1911;pos:25.82623,184.5683,18.73148;rot:0,179.8632,0;m:cuboid;scl:0.15,0.1,0.08;clr:255,255,255,255;;
i:cuboid_1912;pos:36.88044,184.4898,25.15578;rot:0,0.05647032,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:255,202,205,255;;
i:cuboid_1913;pos:40.82402,184.6209,26.21929;rot:0,359.6464,0;m:cuboid;scl:0.12,0.07,0.08;;
i:cuboid_1914;pos:32.92301,184.5818,26.18404;rot:0,0.2063967,0;m:cuboid;scl:0.12,0.07,0.08;;
i:cuboid_1915;pos:36.5513,184.7421,18.78876;rot:0,182.2059,0;m:cuboid;scl:0.12,0.07,0.08;;
i:cuboid_1916;pos:36.65925,184.4971,19.73314;rot:0,181.9597,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:255,118,121,255;;
i:cuboid_1917;pos:40.86324,184.4571,19.7798;rot:0,180.5597,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:255,89,89,255;;
i:cuboid_1918;pos:32.92066,184.4498,25.18732;rot:0,0.4564703,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:255,5,211,255;;
i:cuboid_1919;pos:36.86125,184.5807,26.38363;rot:0,359.2064,0;m:cuboid;scl:0.12,0.07,0.08;;
i:cuboid_1920;pos:40.91219,184.6219,18.7809;rot:0,180.6459,0;m:cuboid;scl:0.12,0.07,0.08;;
i:cuboid_1921;pos:40.80099,184.4898,25.19554;rot:0,0.4564703,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:255,66,69,255;;
i:cuboid_1922;pos:27.77173,184.4865,25.34638;rot:0,0.225485,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:217,255,0,255;;
i:cuboid_1923;pos:23.75761,184.5541,26.25075;rot:0,359.8106,0;m:cuboid;scl:0.15,0.1,0.08;clr:255,255,255,255;;
i:cuboid_1924;pos:23.71726,184.4513,25.33227;rot:0,359.4669,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:0,255,0,255;;
i:cuboid_1925;pos:21.69464,184.4575,19.73824;rot:0,180.2076,0;m:cuboid;scl:0.2,0.1,0.3;t:stone9;clr:0,0,255,255;;
i:cuboid_1926;pos:39.32845,184.9105,11.2902;rot:0,91.45267,0;m:cuboid;scl:0.15,0.07,0.5;t:bark2;;
i:cuboid_1927;pos:28.1024,184.9439,11.62854;rot:0,91.24262,0;m:cuboid;scl:0.15,0.07,0.5;t:bark2;;
i:cuboid_1928;pos:38.66927,184.906,-0.6252429;rot:0,89.59261,0;m:cuboid;scl:0.15,0.07,0.5;t:bark2;;
i:cuboid_1929;pos:27.91478,184.8027,-0.3104875;rot:0,271.3416,0;m:cuboid;scl:0.15,0.07,0.5;t:bark2;;
i:cuboid_1930;pos:27.93644,184.8755,5.067423;rot:0,271.3205,0;m:cuboid;scl:0.15,0.07,0.5;t:bark2;;
i:cuboid_1931;pos:38.2746,184.8683,5.848832;rot:0,272.1296,0;m:cuboid;scl:0.15,0.07,0.5;t:bark2;;
i:cylinder_1932;pos:36.3632,184.5499,5.46994;rot:0,96.56856,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1933;pos:37.92902,184.5498,5.350936;rot:0,95.68855,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1934;pos:39.65447,184.5498,5.288385;rot:0,95.88854,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1935;pos:39.76326,184.5499,6.242926;rot:0,91.96859,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1936;pos:38.07471,184.5499,6.299823;rot:0,92.72858,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1937;pos:36.45984,184.5499,6.345406;rot:0,94.08859,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1938;pos:40.98549,184.6105,10.72248;rot:0,91.40845,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1939;pos:39.30206,184.6105,10.79451;rot:0,89.72848,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1940;pos:37.77188,184.6105,10.82726;rot:0,89.72848,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1941;pos:37.92072,184.6105,11.70797;rot:0,89.72848,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1942;pos:39.37439,184.6105,11.67488;rot:0,89.72848,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1943;pos:41.09544,184.6105,11.72303;rot:0,89.72848,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1944;pos:36.74269,184.6114,-1.08302;rot:0,89.72848,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1945;pos:36.81482,184.6114,-0.1626678;rot:0,89.72848,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1946;pos:38.4541,184.5713,-0.2203407;rot:0,89.72848,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1947;pos:38.6261,184.5607,-1.145033;rot:0,92.72839,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1948;pos:39.98285,184.5929,-0.1201029;rot:0,94.83833,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1949;pos:40.24492,184.5929,-1.04206;rot:0,97.47833,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1950;pos:26.13292,184.4708,-0.7585912;rot:0,89.88686,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1951;pos:26.16974,184.4709,0.1635946;rot:0,88.52686,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1952;pos:27.54136,184.4709,-0.7859904;rot:0,88.07685,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1953;pos:27.72071,184.4708,0.1428071;rot:0,87.47684,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1954;pos:29.34055,184.471,-0.7867841;rot:0,87.47684,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1955;pos:29.3769,184.471,0.05563124;rot:0,88.11684,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1956;pos:29.42618,184.5548,4.571704;rot:0,87.97682,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1957;pos:29.53603,184.5546,5.53618;rot:0,88.97681,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1958;pos:27.66285,184.5547,4.589461;rot:0,87.97682,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1959;pos:27.88329,184.5545,5.477795;rot:0,87.97682,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1960;pos:26.22145,184.5548,4.658614;rot:0,87.97682,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1961;pos:26.48067,184.5547,5.468268;rot:0,87.97682,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1962;pos:26.38632,184.6347,11.19211;rot:0,87.97682,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1963;pos:27.97307,184.601,11.17865;rot:0,85.96685,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1964;pos:29.62165,184.601,11.11842;rot:0,88.24683,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1965;pos:29.6362,184.6021,12.0775;rot:0,87.37683,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1966;pos:27.95486,184.6421,12.06397;rot:0,86.98681,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cylinder_1967;pos:26.53461,184.6422,12.01613;rot:0,86.34681,0;m:cylinder;scl:0.03,0.07,0.05;;
i:cuboid_1968;pos:23.43934,175.4786,2.632587;rot:0,121.2262,0;m:cuboid;scl:0.03,0.07,0.05;;
i:cuboid_1969;pos:43.52114,175.4953,13.93724;rot:0,55.74581,0;m:cuboid;scl:0.03,0.07,0.05;;
i:cuboid_1970;pos:43.56565,175.4563,13.86976;rot:0,87.98589,0;m:cuboid;scl:0.1,0.07,0.3;t:bark1;;
i:cuboid_1971;pos:23.59887,175.4495,2.567519;rot:0,359.0243,0;m:cuboid;scl:0.1,0.07,0.3;t:bark1;;
i:cuboid_1972;pos:30.62003,175.3596,21.05484;rot:0,88.89346,0;m:cuboid;scl:0.1,0.07,0.3;t:bark1;;
i:cuboid_1973;pos:30.43357,175.407,21.04647;rot:0,130.3733,0;m:cuboid;scl:0.02,0.07,0.03;;
i:cuboid_1974;pos:175.7554,52.44754,-435.8449;rot:0,344.4589,0;m:cuboid;scl:5,3,6;t:stone1;til:30,1;;
i:cuboid_1975;pos:152.2864,56.71387,-385.7296;rot:0,253.1083,0;m:cuboid;scl:5,3,6;t:stone1;til:30,1;;
i:cuboid_1976;pos:119.1183,51.45689,-391.6148;rot:0,251.4583,0;m:cuboid;scl:5,3,6;t:stone1;til:30,1;;
i:cuboid_1977;pos:103.8417,58.1756,-358.8101;rot:341.3341,66.64641,0.2179721;m:cuboid;scl:5,3,6;t:stone1;til:30,1;;
i:cuboid_1978;pos:76.13643,49.46524,-363.6132;rot:342.7727,79.15583,356.3521;m:cuboid;scl:5,3,6;t:stone1;til:30,1;;
i:tower1_1980;pos:0.3680393,190.6609,685.6913;rot:0,269.3942,0;m:tower1;scl:0.5,0.7,5;;
i:cuboid_1981;pos:-9.441946,138.7327,690.2919;rot:0.1358315,268.142,1.192272;m:cuboid;scl:0.5,4,5;t:stone2;;
i:house5_1982;pos:-319.4869,38.62511,488.6878;rot:0,173.2877,0;m:house5;;
i:cuboid_1983;pos:-3028.27,22.82322,2997.608;rot:0,359.541,0;m:cuboid;scl:500,1,500;t:grass1;til:100,100;;
i:cuboid_1984;pos:-3183.98,22.86271,2051.772;rot:0,357.1843,0;m:cuboid;scl:500,1,500;t:grass1;til:100,100;;
i:cuboid_1985;pos:-563.5869,21.00779,314.4831;rot:0,359.6687,0;m:cuboid;scl:5,1,5;t:stone1;;
i:cuboid_1986;pos:-602.607,23.34871,469.8429;rot:0,359.0653,0;m:cuboid;scl:10,1,10;t:grass1;til:5,5;;
i:cuboid_1987;pos:-604.7847,23.05666,402.0573;rot:0,178.1148,0;m:cuboid;scl:10,1,10;t:grass1;til:5,5;;
i:cuboid_1988;pos:349.1242,21.91558,601.7651;rot:0,164.1595,0;m:cuboid;scl:10,1,10;t:grass1;til:5,5;;
i:cuboid_1989;pos:420.6683,22.18729,595.804;rot:0,202.5582,0;m:cuboid;scl:10,1,10;t:grass1;til:5,5;;
i:cuboid_1990;pos:944.7263,22.94695,476.4033;rot:0,90.63494,0;m:cuboid;scl:100,1,100;t:grass1;til:50,50;;
i:cuboid_1991;pos:1156.716,22.79444,-148.4679;rot:0,90.17811,0;m:cuboid;scl:100,1,100;t:grass1;til:50,50;;
i:cuboid_1992;pos:-1178.03,20.59117,-387.8402;rot:0,270.4599,0;m:cuboid;scl:100,1,100;t:grass1;til:50,50;;
i:sphere_1993;pos:39.44464,21.06111,1199.248;rot:0,335.5492,0;m:sphere;scl:3,3,6;t:grass1;til:3,6;;
i:sphere_1994;pos:53.82726,20.98027,1083.789;rot:0,33.42867,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_1995;pos:-67.97429,19.78601,1089.268;rot:0,2.528625,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_1996;pos:47.97111,18.55312,1004.379;rot:0,292.4976,0;m:sphere;scl:7,3,6;t:grass1;til:3,6;;
i:sphere_1997;pos:-86.35858,23.09798,1449.295;rot:0,197.2958,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_1998;pos:-87.76458,17.74493,1606.783;rot:0,215.1459,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_1999;pos:111.1235,19.37913,1461.946;rot:0,224.5462,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2000;pos:94.45454,16.95917,1551.49;rot:0,204.4463,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2001;pos:415.8069,25.3293,1196.055;rot:0,182.5432,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2002;pos:268.8666,24.0467,982.8446;rot:0,250.5932,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2003;pos:203.9369,17.0918,1079.583;rot:0,233.043,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2004;pos:245.4098,20.91825,864.4662;rot:0,244.8431,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2005;pos:464.77,21.01471,787.4728;rot:0,144.2925,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2006;pos:371.6768,19.13984,1851.474;rot:0,322.2863,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2007;pos:107.772,17.60122,1863.223;rot:0,277.4347,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2008;pos:50.02802,23.81631,2263.356;rot:0,213.9847,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2009;pos:387.5594,25.87828,2434.235;rot:0,173.5334,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2010;pos:587.0253,23.17169,2206.677;rot:0,183.5332,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2011;pos:659.8635,19.5604,2035.863;rot:0,205.5332,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
i:sphere_2012;pos:740.1977,18.23999,1869.412;rot:0,204.2832,0;m:sphere;scl:7,3,6;t:grass1;til:7,6;;
