i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_2;pos:93.92388,2275.067,-48652.93;rot:0,-0.002979381,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_3;pos:-13964.88,2362.414,-531.688;rot:0,88.94998,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_4;pos:9694.482,42050.11,5063.59;rot:0,3.174615,0;m:cuboid;scl:20000,10,20000;;
i:cuboid_5;pos:8536.699,2332.699,48652.93;rot:0,180.7429,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_6;pos:98656.41,2339.034,12205.49;rot:0,88.7573,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_7;pos:-230.9507,9419.2,-7475;rot:0,270,0;m:cuboid;scl:4,1,4;;
i:spawnhuman_8;pos:-230.9507,9429.2,-7475;rot:0,270,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawnhuman_9;pos:-230.9507,9429.2,-7475;rot:0,270,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:cuboid_10;pos:-465.9507,9429.2,-7433.75;rot:0,100.8877,0;m:cuboid;scl:5.75,10,2;mat:transparent;clr:0,0,255,175;c:trigger;c:start;;
i:cuboid_1631;pos:628.9423,7478.142,-122.3224;rot:0,180,202.5;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1632;pos:602.3396,7495.917,-172.3224;rot:0,180,225;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1633;pos:584.5643,7522.52,-222.3224;rot:0,180,247.5;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1634;pos:578.3224,7553.9,-272.3224;rot:0,180,270;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1635;pos:718.3051,7495.917,727.6776;rot:0,180,135;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1636;pos:691.7024,7478.142,677.6776;rot:0,180,157.5;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1637;pos:660.3224,7471.9,627.6776;rot:0,180,180;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1638;pos:628.9423,7478.142,677.6776;rot:0,180,202.5;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1639;pos:602.3396,7495.917,727.6776;rot:0,180,225;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1640;pos:742.3224,7553.9,677.6776;rot:0,180,90;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1641;pos:736.0805,7522.52,627.6776;rot:0,180,112.5;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1642;pos:718.3051,7495.917,577.6776;rot:0,180,135;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1643;pos:602.3396,7495.917,577.6776;rot:0,180,225;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1644;pos:584.5643,7522.52,627.6776;rot:0,180,247.5;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1645;pos:578.3224,7553.9,677.6776;rot:0,180,270;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1646;pos:718.3051,7495.917,1077.678;rot:0,180,135;m:cuboid;scl:2.666427,3.5,65;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1647;pos:602.3396,7495.917,1077.678;rot:0,180,225;m:cuboid;scl:2.666427,3.5,65;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1648;pos:742.3224,7553.9,1052.678;rot:0,180,90;m:cuboid;scl:2.666427,3.5,70;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1649;pos:578.3224,7553.9,1052.678;rot:0,180,270;m:cuboid;scl:2.666427,3.5,70;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1650;pos:736.0805,7522.52,1477.678;rot:0,180,112.5;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1651;pos:584.5643,7522.52,1477.678;rot:0,180,247.5;m:cuboid;scl:2.666427,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_1652;pos:660.3224,7613.177,-1522.322;rot:0,180,0;m:cuboid;scl:20,8,600;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1653;pos:660.3224,7553.9,-4622.322;rot:0,180,45;m:cuboid;scl:3.926991,20,20;t:stone2;til:0.1963495,1;;
i:cuboid_1654;pos:660.3224,7553.9,-4532.322;rot:0,180,67.50001;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1655;pos:660.3224,7553.9,-4532.322;rot:0,180,90;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1656;pos:660.3224,7553.9,-4532.322;rot:0,180,112.5;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1657;pos:660.3224,7553.9,-4532.322;rot:0,180,135;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1658;pos:660.3224,7553.9,-4532.322;rot:0,180,225;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1659;pos:660.3224,7553.9,-4532.322;rot:0,180,247.5;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1660;pos:660.3224,7553.9,-4532.322;rot:0,180,270;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1661;pos:660.3224,7553.9,-4532.322;rot:0,180,292.5;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1662;pos:660.3224,7553.9,-4622.322;rot:0,180,315;m:cuboid;scl:3.926991,20,20;t:stone2;til:0.1963495,1;;
i:cylinder_1663;pos:660.3224,7553.9,-4622.322;rot:270,180,0;m:cylinder;scl:12,10,12;t:stone2;;
i:cuboid_1664;pos:627.7943,7475.37,-4622.322;rot:0,180,22.5;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1665;pos:660.3224,7468.9,-4622.322;rot:0,180,0;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1666;pos:692.8505,7475.37,-4622.322;rot:0,180,337.5;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1667;pos:692.8505,7632.43,-4622.322;rot:0,180,202.5;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1668;pos:660.3224,7638.9,-4622.322;rot:0,180,180;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1669;pos:627.7943,7632.43,-4622.322;rot:0,180,157.5;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1670;pos:660.3224,7553.9,1577.678;rot:0,180,45;m:cuboid;scl:3.926991,20,20;t:stone2;til:0.1963495,1;;
i:cuboid_1671;pos:660.3224,7553.9,1487.678;rot:0,180,67.50001;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1672;pos:660.3224,7553.9,1487.678;rot:0,180,90;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1673;pos:660.3224,7553.9,1487.678;rot:0,180,112.5;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1674;pos:660.3224,7553.9,1487.678;rot:0,180,135;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1675;pos:660.3224,7553.9,1487.678;rot:0,180,225;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1676;pos:660.3224,7553.9,1487.678;rot:0,180,247.5;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1677;pos:660.3224,7553.9,1487.678;rot:0,180,270;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1678;pos:660.3224,7553.9,1487.678;rot:0,180,292.5;m:cuboid;scl:3.926991,20,2;t:stone2;til:0.1963495,1;;
i:cuboid_1679;pos:660.3224,7553.9,1577.678;rot:0,180,315;m:cuboid;scl:3.926991,20,20;t:stone2;til:0.1963495,1;;
i:cylinder_1680;pos:660.3224,7553.9,1577.678;rot:270,180,0;m:cylinder;scl:12,10,12;t:stone2;;
i:cuboid_1681;pos:627.7943,7475.37,1577.678;rot:0,180,22.5;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1682;pos:660.3224,7468.9,1577.678;rot:0,180,0;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1683;pos:692.8505,7475.37,1577.678;rot:0,180,337.5;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1684;pos:692.8505,7632.43,1577.678;rot:0,180,202.5;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1685;pos:660.3224,7638.9,1577.678;rot:0,180,180;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1686;pos:627.7943,7632.43,1577.678;rot:0,180,157.5;m:cuboid;scl:3.926991,3,20;t:stone2;til:0.1963495,1;;
i:cuboid_1687;pos:660.3224,7573.9,1677.678;m:cuboid;scl:20,16,1;t:stone2;;
i:cuboid_1688;pos:660.3224,7468.9,1677.678;m:cuboid;scl:1,3,1;t:stone2;til:0.1,0.5;;
i:cuboid_1689;pos:712.8224,7473.9,1677.678;m:cuboid;scl:9.4,4,1;t:stone2;til:0.5,0.5;;
i:cuboid_1690;pos:607.8224,7473.9,1677.678;m:cuboid;scl:9.4,4,1;t:stone2;til:0.5,0.5;;
i:tube_1691;pos:660.3224,7488.9,1727.303;rot:90,0,0;m:tube;scl:1.25,-14.675,1.25;t:stone2;til:2,1;;
i:cuboid_1692;pos:660.3224,7573.9,-4722.322;m:cuboid;scl:20,16,1;t:stone2;;
i:cuboid_1693;pos:660.3224,7468.9,-4722.322;m:cuboid;scl:1,3,1;t:stone2;til:0.1,0.5;;
i:cuboid_1694;pos:712.8224,7473.9,-4722.322;m:cuboid;scl:9.4,4,1;t:stone2;til:0.5,0.5;;
i:cuboid_1695;pos:607.8224,7473.9,-4722.322;m:cuboid;scl:9.4,4,1;t:stone2;til:0.5,0.5;;
i:tube_1696;pos:660.3224,7488.9,-4772.322;rot:90,0,0;m:tube;scl:1.25,14.675,1.25;t:stone2;til:2,1;;
i:cuboid_1697;pos:660.3224,7488.9,1727.303;rot:90,0,0;m:cuboid;scl:1.25,1.25,1.25;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_1698;pos:660.3224,7488.9,-4772.322;rot:90,0,0;m:cuboid;scl:1.25,1.25,1.25;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:tube_1699;pos:660.3224,7488.9,1777.5;rot:90,0,0;m:tube;scl:5,1,5;t:stone2;til:2,1;;
i:tube_1700;pos:660.3224,7488.9,1777.5;rot:90,0,0;m:tube;scl:4,0.95,4;t:stone2;til:2,1;;
i:tube_1701;pos:660.3224,7488.9,1777.5;rot:90,0,0;m:tube;scl:3,0.9,3;t:stone2;til:2,1;;
i:tube_1702;pos:660.3224,7488.9,1777.5;rot:90,0,0;m:tube;scl:2.5,0.85,2.5;t:stone2;til:2,1;;
i:tube_1703;pos:660.3224,7488.9,1777.5;rot:90,0,0;m:tube;scl:2,0.8,2;t:stone2;til:2,1;;
i:tube_1704;pos:660.3224,7488.9,1777.5;rot:90,0,0;m:tube;scl:1.5,0.75,1.5;t:stone2;til:2,1;;
i:tube_1705;pos:660.3224,7488.9,1777.5;rot:90,0,0;m:tube;scl:1.375,0.5,1.375;t:stone2;til:2,1;;
i:arc180_1706;pos:480.3567,7493.751,2138.743;rot:0,180,180;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1707;pos:492.9592,7562.458,2138.743;rot:0,180,202.5;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1708;pos:531.0303,7620.271,2138.743;rot:0,180,225;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1709;pos:588.7738,7658.388,2138.743;rot:0,180,247.5;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1710;pos:657.399,7671.007,2138.743;rot:0,180,270;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1711;pos:726.4583,7656.206,2138.743;rot:0,180,292.5;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1712;pos:785.4379,7616.239,2138.743;rot:0,180,315;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1713;pos:825.3588,7557.19,2138.743;rot:0,180,337.5;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1714;pos:840.1433,7488.049,2138.743;rot:0,180,0;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1715;pos:827.5408,7419.342,2138.743;rot:0,180,22.5;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1716;pos:789.4697,7361.529,2138.743;rot:0,180,45;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1717;pos:731.7262,7323.412,2138.743;rot:0,180,67.50001;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1718;pos:663.101,7310.793,2138.743;rot:0,180,90;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1719;pos:594.0417,7325.594,2138.743;rot:0,180,112.5;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1720;pos:535.0621,7365.562,2138.743;rot:0,180,135;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1721;pos:495.1413,7424.61,2138.743;rot:0,180,157.5;m:arc180;scl:30,25.91814,30;t:metal4;til:1.295907,3;;
i:arc180_1722;pos:477.8585,7493.794,2138.647;rot:0,180,180;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1723;pos:490.6346,7563.455,2138.647;rot:0,180,202.5;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1724;pos:529.2332,7622.07,2138.647;rot:0,180,225;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1725;pos:587.7779,7660.716,2138.647;rot:0,180,247.5;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1726;pos:657.3558,7673.508,2138.647;rot:0,180,270;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1727;pos:727.3743,7658.5,2138.647;rot:0,180,292.5;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1728;pos:787.1738,7617.977,2138.647;rot:0,180,315;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1729;pos:827.6503,7558.107,2138.647;rot:0,180,337.5;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1730;pos:842.6415,7488.006,2138.647;rot:0,180,0;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1731;pos:829.8654,7418.345,2138.647;rot:0,180,22.5;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1732;pos:791.2668,7359.73,2138.647;rot:0,180,45;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1733;pos:732.7221,7321.084,2138.647;rot:0,180,67.50001;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1734;pos:663.1442,7308.292,2138.647;rot:0,180,90;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1735;pos:593.1257,7323.299,2138.647;rot:0,180,112.5;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1736;pos:533.3262,7363.823,2138.647;rot:0,180,135;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1737;pos:492.8497,7423.693,2138.647;rot:0,180,157.5;m:arc180;scl:30.5,26.31084,30.5;t:metal4;til:1.315542,3.05;clr:0,0,0,255;;
i:arc180_1738;pos:480.8563,7493.742,2138.762;rot:0,180,180;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1739;pos:493.4241,7562.258,2138.762;rot:0,180,202.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1740;pos:531.3896,7619.911,2138.762;rot:0,180,225;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1741;pos:588.973,7657.922,2138.762;rot:0,180,247.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1742;pos:657.4077,7670.506,2138.762;rot:0,180,270;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1743;pos:726.275,7655.747,2138.762;rot:0,180,292.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1744;pos:785.0906,7615.891,2138.762;rot:0,180,315;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1745;pos:824.9005,7557.006,2138.762;rot:0,180,337.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1746;pos:839.6437,7488.058,2138.762;rot:0,180,0;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1747;pos:827.0759,7419.542,2138.762;rot:0,180,22.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1748;pos:789.1104,7361.889,2138.762;rot:0,180,45;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1749;pos:731.527,7323.877,2138.762;rot:0,180,67.50001;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1750;pos:663.0923,7311.293,2138.762;rot:0,180,90;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1751;pos:594.225,7326.053,2138.762;rot:0,180,112.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1752;pos:535.4094,7365.909,2138.762;rot:0,180,135;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:arc180_1753;pos:495.5996,7424.793,2138.762;rot:0,180,157.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:tube_1754;pos:660.8745,7489.624,2417.5;rot:90,0,0;m:tube;scl:5.833333,11.11111,5.833333;t:ice1;til:0.8,0.7;clr:0,0,0,255;;
i:tube_1755;pos:660.8745,7492.176,1871.5;rot:270,0,0;m:tube;scl:5.833333,11.11111,5.833333;t:ice1;til:0.8,0.7;clr:0,0,0,255;;
i:sphere_1756;pos:650.0364,7524.471,2124.604;rot:0,180,180;m:sphere;scl:36.36364,36.36364,36.36364;t:metal4;til:4,4;;
i:sphere_1757;pos:649.9088,7524.891,2124.355;rot:0,180,180;m:sphere;scl:36.81818,36.81818,36.81818;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:sphere_1758;pos:649.9088,7524.891,2124.355;rot:0,180,180;m:sphere;scl:36.81818,36.81818,36.81818;mat:transparent;clr:178,178,255,200;;
i:arc180_1759;pos:480.8563,7493.742,2138.762;rot:0,180,180;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1760;pos:493.4241,7562.258,2138.762;rot:0,180,202.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1761;pos:531.3896,7619.911,2138.762;rot:0,180,225;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1762;pos:588.973,7657.922,2138.762;rot:0,180,247.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1763;pos:657.4077,7670.506,2138.762;rot:0,180,270;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1764;pos:726.275,7655.747,2138.762;rot:0,180,292.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1765;pos:785.0906,7615.891,2138.762;rot:0,180,315;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1766;pos:824.9005,7557.006,2138.762;rot:0,180,337.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1767;pos:839.6437,7488.058,2138.762;rot:0,180,0;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1768;pos:827.0759,7419.542,2138.762;rot:0,180,22.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1769;pos:789.1104,7361.889,2138.762;rot:0,180,45;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1770;pos:731.527,7323.877,2138.762;rot:0,180,67.50001;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1771;pos:663.0923,7311.293,2138.762;rot:0,180,90;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1772;pos:594.225,7326.053,2138.762;rot:0,180,112.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1773;pos:535.4094,7365.909,2138.762;rot:0,180,135;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:arc180_1774;pos:495.5996,7424.793,2138.762;rot:0,180,157.5;m:arc180;scl:29.9,25.8396,29.9;mat:transparent;clr:178,178,255,200;;
i:cylinder_1775;pos:660.25,7490.9,2144.5;rot:0,180,180;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1776;pos:660.25,7490.9,2144.5;rot:0,180,157.5;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1777;pos:660.25,7490.9,2144.5;rot:0,180,135;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1778;pos:660.25,7490.9,2144.5;rot:0,180,112.5;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1779;pos:660.25,7490.9,2144.5;rot:0,180,90;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1780;pos:660.25,7490.9,2144.5;rot:0,180,67.50001;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1781;pos:660.25,7490.9,2144.5;rot:0,180,45;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1782;pos:660.25,7490.9,2144.5;rot:0,180,22.5;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1791;pos:660.25,7490.9,2144.5;rot:22.04473,175.38,167.8496;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1792;pos:660.25,7490.9,2144.5;rot:18.55348,167.0405,144.1244;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1793;pos:660.25,7490.9,2144.5;rot:12.2752,160.996,121.6877;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1794;pos:660.25,7490.9,2144.5;rot:4.281567,157.8903,100.4131;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1795;pos:660.25,7490.9,2144.5;rot:355.7184,157.8903,79.58688;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1796;pos:660.25,7490.9,2144.5;rot:347.7248,160.996,58.31228;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1797;pos:660.25,7490.9,2144.5;rot:341.4465,167.0405,35.87563;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1798;pos:660.25,7490.9,2144.5;rot:337.9553,175.38,12.15038;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1807;pos:660.25,7490.9,2144.5;rot:22.04473,184.62,192.1504;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1808;pos:660.25,7490.9,2144.5;rot:18.55348,192.9595,215.8756;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1809;pos:660.25,7490.9,2144.5;rot:12.2752,199.004,238.3123;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_1810;pos:660.25,7490.9,2144.5;rot:4.281567,202.1097,259.5869;m:cylinder;scl:4,28.05,4;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
