i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_4;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:spawnhuman_5;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawntitan_7;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:26;c:spawner, f:2, t:2;;
i:boulder1_1106;pos:1382,15,1662.526;rot:0,136.481,0;m:boulder1;scl:5.140538,6.214637,11.91656;t:rock3;til:10.28108,23.83312;;
i:boulder1_1107;pos:-2089.785,15,-2394.97;rot:0,160.8718,0;m:boulder1;scl:16.03015,14.9172,17.15812;t:lava1;til:32.0603,34.31623;;
i:boulder1_1108;pos:1058.016,15,1122.471;rot:0,223.3318,0;m:boulder1;scl:6.263466,28.91229,5.173955;t:rock3;til:12.52693,10.34791;;
i:boulder1_1109;pos:-200,15,200;rot:0,197.0956,0;m:boulder1;scl:19.02768,10.42122,10.41459;t:lava1;til:38.05536,20.82919;;
i:boulder1_1110;pos:1017.975,15,1441.328;rot:0,256.6585,0;m:boulder1;scl:12.17933,5.508378,5.946227;t:lava1;til:24.35865,11.89245;;
i:boulder1_1111;pos:-1694.998,15,-2362.743;rot:0,152.3715,0;m:boulder1;scl:10.26261,14.68355,19.34171;t:rock3;til:20.52522,38.68343;;
i:boulder1_1112;pos:-1008.454,15,-960.6006;rot:0,257.0534,0;m:boulder1;scl:9.913327,21.24876,11.93121;t:lava1;til:19.82665,23.86242;;
i:boulder1_1113;pos:-2246.04,15,3921.384;rot:0,129.5255,0;m:boulder1;scl:19.34858,3.265694,14.34461;t:rock3;til:38.69717,28.68923;;
i:boulder1_1114;pos:3606.433,15,-3164.525;rot:0,155.5381,0;m:boulder1;scl:18.10938,15.64382,18.53282;t:lava1;til:36.21876,37.06565;;
i:boulder1_1115;pos:1814.142,15,-1058.26;rot:0,240.1126,0;m:boulder1;scl:16.4449,24.02069,18.25999;t:rock3;til:32.8898,36.51997;;
i:boulder1_1116;pos:1345.866,15,3493.393;rot:0,154.0992,0;m:boulder1;scl:12.64718,27.4564,14.98093;t:lava1;til:25.29435,29.96185;;
i:boulder1_1117;pos:3937.498,15,-3027.07;rot:0,146.4126,0;m:boulder1;scl:12.72729,1.671743,6.282235;t:rock3;til:25.45457,12.56447;;
i:boulder1_1118;pos:-2354.198,15,-106.5706;rot:0,146.6692,0;m:boulder1;scl:16.97134,16.29078,7.967772;t:lava1;til:33.94269,15.93554;;
i:boulder1_1119;pos:942.0453,15,-1230.873;rot:0,228.5365,0;m:boulder1;scl:11.63915,9.618488,8.689688;t:rock3;til:23.2783,17.37938;;
i:boulder1_1120;pos:3174.78,15,-1912.534;rot:0,239.661,0;m:boulder1;scl:10.38072,8.634327,19.03455;t:lava1;til:20.76144,38.0691;;
i:boulder1_1121;pos:3952.879,15,-270.6382;rot:0,197.0408,0;m:boulder1;scl:13.5902,20.42479,18.43303;t:rock3;til:27.1804,36.86605;;
i:boulder1_1122;pos:3670.888,15,-2287.79;rot:0,117.906,0;m:boulder1;scl:5.154271,19.5309,17.5573;t:lava1;til:10.30854,35.1146;;
i:boulder1_1123;pos:919.0955,15,1940.611;rot:0,109.3938,0;m:boulder1;scl:5.897702,11.32218,9.87579;t:rock3;til:11.7954,19.75158;;
i:boulder1_1124;pos:291.879,15,2017.029;rot:0,268.8735,0;m:boulder1;scl:12.81014,8.509537,6.385235;t:lava1;til:25.62029,12.77047;;
i:boulder1_1125;pos:3848.628,15,1623.707;rot:0,173.8405,0;m:boulder1;scl:15.79348,4.088778,6.334879;t:rock3;til:31.58696,12.66976;;
i:boulder1_1126;pos:3071.993,15,-3067.843;rot:0,129.6458,0;m:boulder1;scl:14.74837,7.939573,15.92532;t:lava1;til:29.49675,31.85064;;
i:boulder1_1127;pos:-1033.113,15,3711.417;rot:0,242.7947,0;m:boulder1;scl:19.47356,9.082156,17.71844;t:rock3;til:38.94711,35.43687;;
i:boulder1_1128;pos:-3151.83,15,3989.99;rot:0,92.99213,0;m:boulder1;scl:7.114017,28.6751,6.509751;t:lava1;til:14.22803,13.0195;;
i:boulder1_1129;pos:-278.9392,15,-2884.488;rot:0,197.4852,0;m:boulder1;scl:11.49083,22.03909,17.53716;t:rock3;til:22.98166,35.07431;;
i:boulder1_1130;pos:1906.919,15,429.0902;rot:0,198.386,0;m:boulder1;scl:5.724662,29.42915,15.00519;t:lava1;til:11.44932,30.01038;;
i:boulder1_1131;pos:-2130.314,15,692.7701;rot:0,119.3908,0;m:boulder1;scl:10.64898,4.579974,5.184027;t:rock3;til:21.29795,10.36805;;
i:boulder1_1132;pos:-2380.566,15,2456.984;rot:0,98.48566,0;m:boulder1;scl:11.34068,19.35035,6.703391;t:lava1;til:22.68136,13.40678;;
i:boulder1_1133;pos:-2142.521,15,-2004.089;rot:0,239.1015,0;m:boulder1;scl:5.343333,24.3101,19.05423;t:rock3;til:10.68667,38.10846;;
i:boulder1_1134;pos:3474.837,15,3397.198;rot:0,218.3012,0;m:boulder1;scl:5.181738,5.300394,19.53993;t:lava1;til:10.36348,39.07987;;
i:boulder1_1135;pos:-2750.45,15,-396.6186;rot:0,206.71,0;m:boulder1;scl:7.385479,6.16773,8.179724;t:rock3;til:14.77096,16.35945;;
i:boulder1_1136;pos:3181.86,15,-3639.882;rot:0,134.5814,0;m:boulder1;scl:11.34205,15.1951,11.34571;t:lava1;til:22.6841,22.69143;;
i:boulder1_1137;pos:2204.779,15,2145.451;rot:0,116.5198,0;m:boulder1;scl:18.0961,3.28605,13.95734;t:rock3;til:36.19221,27.91467;;
i:boulder1_1138;pos:-1092.441,15,72.14576;rot:0,261.1925,0;m:boulder1;scl:8.491013,2.825831,9.190039;t:lava1;til:16.98203,18.38008;;
i:boulder1_1139;pos:2792.932,15,2098.086;rot:0,145.3643,0;m:boulder1;scl:8.256172,12.2736,8.598132;t:rock3;til:16.51234,17.19626;;
i:boulder1_1140;pos:-770.1651,15,-354.3809;rot:0,255.1539,0;m:boulder1;scl:19.84298,14.70922,19.62737;t:lava1;til:39.68596,39.25474;;
i:boulder1_1141;pos:3417.707,15,2997.284;rot:0,152.4704,0;m:boulder1;scl:8.736839,25.61818,12.56249;t:rock3;til:17.47368,25.12497;;
i:boulder1_1142;pos:1026.276,15,-3653.554;rot:0,207.879,0;m:boulder1;scl:19.69008,27.10505,11.84561;t:lava1;til:39.38017,23.69121;;
i:boulder1_1143;pos:1681.57,15,3925.291;rot:0,90.32265,0;m:boulder1;scl:5.636311,15.93765,8.765221;t:rock3;til:11.27262,17.53044;;
i:boulder1_1144;pos:-265.511,15,-48.46339;rot:0,201.7092,0;m:boulder1;scl:11.96142,19.28752,16.18534;t:rock3;til:23.92285,32.37068;;
i:boulder1_1145;pos:-1287.515,15,3524.4;rot:0,123.3464,0;m:boulder1;scl:15.97064,25.50313,19.2291;t:lava1;til:31.94128,38.45821;;
i:boulder1_1146;pos:476.455,15,2662.313;rot:0,90.76748,0;m:boulder1;scl:11.61901,9.628223,8.999146;t:rock3;til:23.23801,17.99829;;
i:boulder1_1147;pos:-3959.227,15,596.8199;rot:0,246.5392,0;m:boulder1;scl:13.26975,9.215796,14.82208;t:lava1;til:26.53951,29.64415;;
i:boulder1_1148;pos:3932.371,15,-2006.775;rot:0,249.0828,0;m:boulder1;scl:15.15488,27.21922,13.93719;t:rock3;til:30.30976,27.87439;;
i:boulder1_1149;pos:1047.517,15,465.4683;rot:0,97.9023,0;m:boulder1;scl:18.60149,29.44154,13.38877;t:lava1;til:37.20298,26.77755;;
i:boulder1_1150;pos:1705.008,15,-3721.183;rot:0,266.2823,0;m:boulder1;scl:19.62279,13.0011,12.50618;t:rock3;til:39.24558,25.01236;;
i:boulder1_1151;pos:609.0274,15,1504.318;rot:0,263.4792,0;m:boulder1;scl:8.981292,6.379253,6.646168;t:lava1;til:17.96258,13.29234;;
i:boulder1_1152;pos:2606.891,15,-3235.328;rot:0,134.3732,0;m:boulder1;scl:6.617786,29.34596,15.52385;t:rock3;til:13.23557,31.0477;;
i:boulder1_1153;pos:463.7593,15,-626.606;rot:0,256.9592,0;m:boulder1;scl:10.1294,24.81988,5.176702;t:lava1;til:20.2588,10.3534;;
i:boulder1_1154;pos:-599.5056,15,-1221.107;rot:0,128.1485,0;m:boulder1;scl:7.161626,15.75179,9.325541;t:rock3;til:14.32325,18.65108;;
i:boulder1_1155;pos:892.7274,15,1661.061;rot:0,247.7771,0;m:boulder1;scl:10.37706,19.96988,19.15769;t:lava1;til:20.75411,38.31538;;
i:boulder1_1156;pos:-1964.293,15,-2661.336;rot:0,91.1515,0;m:boulder1;scl:19.25016,15.54027,15.51882;t:rock3;til:38.50032,31.03763;;
i:boulder1_1157;pos:165.1662,15,2470.656;rot:0,203.7863,0;m:boulder1;scl:15.20295,26.85723,8.300119;t:lava1;til:30.4059,16.60024;;
i:boulder1_1158;pos:-2154.24,15,-830.2255;rot:0,160.8922,0;m:boulder1;scl:17.74819,3.221442,18.55068;t:rock3;til:35.49638,37.10135;;
i:boulder1_1159;pos:2360.057,15,3017.792;rot:0,249.2677,0;m:boulder1;scl:7.046266,15.47389,16.93884;t:lava1;til:14.09253,33.87768;;
i:boulder1_1160;pos:2865.2,15,2946.745;rot:0,184.7499,0;m:boulder1;scl:16.41057,20.30973,17.0835;t:rock3;til:32.82113,34.167;;
i:boulder1_1161;pos:-938.3831,15,817.2857;rot:0,171.0202,0;m:boulder1;scl:9.865261,8.627247,15.04135;t:lava1;til:19.73052,30.0827;;
i:boulder1_1162;pos:-2230.903,15,2010.682;rot:0,217.2367,0;m:boulder1;scl:7.39143,14.91012,5.536057;t:rock3;til:14.78286,11.07211;;
i:boulder1_1163;pos:-1545.091,15,-1318.033;rot:0,220.3109,0;m:boulder1;scl:6.044191,12.72585,14.81246;t:lava1;til:12.08838,29.62493;;
i:boulder1_1164;pos:-2123.722,15,1908.872;rot:0,97.33196,0;m:boulder1;scl:14.17615,18.66091,10.59359;t:rock3;til:28.35231,21.18717;;
i:boulder1_1165;pos:-531.6324,15,2517.777;rot:0,110.7892,0;m:boulder1;scl:6.653951,14.0773,17.24693;t:lava1;til:13.3079,34.49385;;
i:boulder1_1166;pos:2243.843,15,3788.08;rot:0,122.1393,0;m:boulder1;scl:18.6697,26.5519,8.317057;t:rock3;til:37.3394,16.63411;;
i:boulder1_1167;pos:1898.862,15,-3208.228;rot:0,152.009,0;m:boulder1;scl:6.560564,8.295358,15.45885;t:lava1;til:13.12113,30.91769;;
i:boulder1_1168;pos:3081.271,15,-2980.926;rot:0,102.3498,0;m:boulder1;scl:16.71453,3.058596,5.153813;t:rock3;til:33.42906,10.30763;;
i:boulder1_1169;pos:2822.718,15,1570.483;rot:0,109.5757,0;m:boulder1;scl:10.36103,17.80154,18.66695;t:lava1;til:20.72207,37.3339;;
i:boulder1_1170;pos:2540.971,15,3370.342;rot:0,203.5317,0;m:boulder1;scl:7.832728,11.91693,19.95331;t:rock3;til:15.66546,39.90661;;
i:boulder1_1171;pos:132.6945,15,-1847.346;rot:0,110.5148,0;m:boulder1;scl:10.47502,25.71819,19.25657;t:lava1;til:20.95004,38.51314;;
i:boulder1_1172;pos:394.9095,15,-2369.335;rot:0,94.17744,0;m:boulder1;scl:8.989532,24.85705,8.454848;t:rock3;til:17.97906,16.9097;;
i:boulder1_1173;pos:2664.266,15,2606.647;rot:0,164.7349,0;m:boulder1;scl:11.78198,7.356334,7.253639;t:lava1;til:23.56395,14.50728;;
i:boulder1_1174;pos:-3815.668,15,-3210.913;rot:0,226.4563,0;m:boulder1;scl:7.918333,3.985229,6.02176;t:rock3;til:15.83667,12.04352;;
i:boulder1_1175;pos:-1849.788,15,-3109.348;rot:0,106.5388,0;m:boulder1;scl:14.89486,22.59578,18.67977;t:lava1;til:29.78973,37.35954;;
i:boulder1_1176;pos:2136.418,15,-1303.14;rot:0,196.4795,0;m:boulder1;scl:18.52412,27.12452,7.95175;t:rock3;til:37.04825,15.9035;;
i:boulder1_1177;pos:-3866.695,15,-3229.713;rot:0,141.9737,0;m:boulder1;scl:14.31669,24.40303,13.49727;t:lava1;til:28.63338,26.99454;;
i:boulder1_1178;pos:-2539.262,15,-1398.358;rot:0,252.8296,0;m:boulder1;scl:13.33613,18.65648,8.974425;t:rock3;til:26.67226,17.94885;;
i:boulder1_1179;pos:3972.411,15,-2628.132;rot:0,99.52509,0;m:boulder1;scl:15.27162,7.094363,17.10318;t:lava1;til:30.54323,34.20637;;
i:boulder1_1180;pos:3608.142,15,-985.7479;rot:0,223.7962,0;m:boulder1;scl:10.42741,6.277474,13.83282;t:rock3;til:20.85482,27.66564;;
i:boulder1_1181;pos:-766.747,15,3988.769;rot:0,147.8152,0;m:boulder1;scl:5.748009,2.445265,13.40571;t:lava1;til:11.49602,26.81143;;
i:boulder1_1182;pos:-3370.098,15,76.29627;rot:0,178.8215,0;m:boulder1;scl:13.89782,8.644063,13.57967;t:rock3;til:27.79565,27.15934;;
i:boulder1_1183;pos:9.399701,15,-3363.262;rot:0,120.6184,0;m:boulder1;scl:10.18296,5.873898,14.35194;t:lava1;til:20.36592,28.70388;;
i:boulder1_1184;pos:2003.113,15,2918.424;rot:0,241.8164,0;m:boulder1;scl:17.41905,10.41502,6.737724;t:rock3;til:34.8381,13.47545;;
i:boulder1_1185;pos:-891.5067,15,-3116.917;rot:0,248.7642,0;m:boulder1;scl:5.054018,7.461654,12.2132;t:lava1;til:10.10804,24.4264;;
i:boulder1_1186;pos:-3908.689,15,2461.867;rot:0,230.5946,0;m:boulder1;scl:13.76049,29.72652,5.164342;t:rock3;til:27.52098,10.32868;;
i:boulder1_1187;pos:3568.346,15,-2399.854;rot:0,127.6123,0;m:boulder1;scl:6.383404,3.986114,13.84381;t:lava1;til:12.76681,27.68761;;
i:boulder1_1188;pos:3889.401,15,1684.011;rot:0,241.2069,0;m:boulder1;scl:14.05805,18.75384,15.7065;t:rock3;til:28.11609,31.41301;;
i:boulder1_1189;pos:-3411.603,15,-2428.175;rot:0,136.1014,0;m:boulder1;scl:6.591235,23.19495,7.418897;t:lava1;til:13.18247,14.83779;;
i:boulder1_1190;pos:-249.1531,15,3580.554;rot:0,217.3623,0;m:boulder1;scl:13.25007,3.982574,14.88342;t:rock3;til:26.50014,29.76684;;
i:boulder1_1191;pos:3746.818,15,2267.769;rot:0,210.0428,0;m:boulder1;scl:15.2089,20.75579,8.669087;t:lava1;til:30.4178,17.33817;;
i:boulder1_1192;pos:3525.132,15,-1123.447;rot:0,252.7481,0;m:boulder1;scl:11.90191,22.09485,19.31608;t:rock3;til:23.80383,38.63216;;
i:boulder1_1193;pos:246.9558,15,2611.286;rot:0,117.7265,0;m:boulder1;scl:11.49678,3.391369,17.24281;t:lava1;til:22.99356,34.48561;;
i:boulder1_1194;pos:3843.257,15,-3998.535;rot:0,147.0033,0;m:boulder1;scl:14.03241,16.20847,13.71929;t:rock3;til:28.06482,27.43858;;
i:boulder1_1195;pos:-2030.946,15,2216.742;rot:0,125.9129,0;m:boulder1;scl:8.93231,7.199683,16.44902;t:lava1;til:17.86462,32.89804;;
i:boulder1_1196;pos:-1750.908,15,3909.421;rot:0,213.5681,0;m:boulder1;scl:19.81094,29.71236,15.48448;t:rock3;til:39.62188,30.96896;;
i:boulder1_1197;pos:-2771.935,15,3328.837;rot:0,123.6394,0;m:boulder1;scl:13.64788,28.77422,8.093204;t:lava1;til:27.29576,16.18641;;
i:boulder1_1198;pos:1455.977,15,-957.6708;rot:0,164.0689,0;m:boulder1;scl:10.60686,6.121708,19.45387;t:rock3;til:21.21372,38.90774;;
i:boulder1_1199;pos:3415.021,15,3592.761;rot:0,177.6398,0;m:boulder1;scl:8.168736,18.99457,15.31373;t:lava1;til:16.33747,30.62746;;
i:boulder1_1200;pos:-799.4629,15,2050.966;rot:0,160.3757,0;m:boulder1;scl:16.11576,3.559526,12.90307;t:rock3;til:32.23151,25.80615;;
i:boulder1_1201;pos:2086.612,15,-3202.612;rot:0,212.2945,0;m:boulder1;scl:10.02731,15.0181,12.14911;t:lava1;til:20.05463,24.29823;;
i:boulder1_1202;pos:1007.233,15,-1153.233;rot:0,182.2484,0;m:boulder1;scl:13.58104,24.56233,8.305155;t:rock3;til:27.16208,16.61031;;
i:boulder1_1203;pos:2583.697,15,-125.8583;rot:0,94.49341,0;m:boulder1;scl:13.9111,2.532884,15.85299;t:lava1;til:27.8222,31.70598;;
i:boulder1_1204;pos:-382.7021,15,1137.364;rot:0,115.8695,0;m:boulder1;scl:11.87536,25.23408,19.56694;t:rock3;til:23.75072,39.13388;;
i:boulder1_1205;pos:894.4365,15,-1299.966;rot:0,230.3141,0;m:boulder1;scl:7.840053,27.52101,13.63323;t:lava1;til:15.68011,27.26646;;
i:boulder1_1206;pos:-1074.374,15,2793.664;rot:0,92.79375,0;m:boulder1;scl:7.708212,3.301096,10.46953;t:rock3;til:15.41642,20.93905;;
i:boulder1_1207;pos:2255.562,15,1648.122;rot:0,102.9808,0;m:boulder1;scl:15.30732,25.10398,16.37211;t:lava1;til:30.61464,32.74422;;
i:boulder1_1208;pos:2961.394,15,3238.014;rot:0,135.8489,0;m:boulder1;scl:6.930449,29.55837,6.376537;t:rock3;til:13.8609,12.75307;;
i:boulder1_1209;pos:3862.789,15,1333.415;rot:0,106.0417,0;m:boulder1;scl:8.21543,11.24519,14.8912;t:lava1;til:16.43086,29.7824;;
i:boulder1_1210;pos:2785.363,15,2480.422;rot:0,242.7998,0;m:boulder1;scl:10.14405,3.645375,11.27476;t:rock3;til:20.2881,22.54952;;
i:boulder1_1211;pos:-2912.564,15,-3343.486;rot:0,201.1487,0;m:boulder1;scl:11.75634,25.71465,16.30573;t:lava1;til:23.51268,32.61147;;
i:boulder1_1212;pos:1123.692,15,1522.385;rot:0,133.3726,0;m:boulder1;scl:7.982421,19.23087,11.27567;t:rock3;til:15.96484,22.55135;;
i:boulder1_1213;pos:-270.8823,15,3.784295;rot:0,254.2878,0;m:boulder1;scl:13.85021,20.41328,10.84902;t:lava1;til:27.70043,21.69805;;
i:boulder1_1214;pos:-2858.608,15,3538.072;rot:0,101.1961,0;m:boulder1;scl:11.89917,9.468917,7.168035;t:rock3;til:23.79833,14.33607;;
i:boulder1_1215;pos:1104.648,15,-2645.711;rot:0,268.6555,0;m:boulder1;scl:10.42924,4.606525,15.12833;t:lava1;til:20.85849,30.25666;;
i:boulder1_1216;pos:-3044.649,15,2582.72;rot:0,217.1425,0;m:boulder1;scl:15.41169,7.423597,16.89398;t:rock3;til:30.82339,33.78796;;
i:boulder1_1217;pos:1162.267,15,-935.6975;rot:0,101.3717,0;m:boulder1;scl:10.42604,17.33689,12.96121;t:lava1;til:20.85208,25.92242;;
i:boulder1_1218;pos:-3678.457,15,-3478.011;rot:0,111.867,0;m:boulder1;scl:12.95343,26.85723,18.25678;t:rock3;til:25.90686,36.51357;;
i:boulder1_1219;pos:2328.562,15,1235.023;rot:0,128.9546,0;m:boulder1;scl:12.80099,17.97235,6.605426;t:lava1;til:25.60198,13.21085;;
i:boulder1_1220;pos:1379.559,15,-1542.161;rot:0,187.1703,0;m:boulder1;scl:13.05414,22.74093,7.164831;t:rock3;til:26.10828,14.32966;;
i:boulder1_1221;pos:-1570.727,15,839.7473;rot:0,269.0551,0;m:boulder1;scl:14.15738,6.165075,16.2302;t:lava1;til:28.31477,32.4604;;
i:boulder1_1222;pos:-3582.019,15,3132.298;rot:0,151.5222,0;m:boulder1;scl:9.000061,19.98227,16.62206;t:rock3;til:18.00012,33.24412;;
i:boulder1_1223;pos:3799.31,15,-2828.333;rot:0,226.9103,0;m:boulder1;scl:11.28803,25.92175,15.73397;t:lava1;til:22.57607,31.46794;;
i:boulder1_1224;pos:3328.104,15,610.9805;rot:0,156.1936,0;m:boulder1;scl:17.65801,3.443587,15.88916;t:rock3;til:35.31602,31.77831;;
i:boulder1_1225;pos:2581.5,15,695.9441;rot:0,120.9885,0;m:boulder1;scl:15.29725,5.826991,5.396435;t:lava1;til:30.5945,10.79287;;
i:boulder1_1226;pos:2734.581,15,10.86459;rot:0,230.2568,0;m:boulder1;scl:5.29252,10.40706,7.119968;t:rock3;til:10.58504,14.23994;;
i:boulder1_1227;pos:-1765.557,15,3023.408;rot:0,99.12278,0;m:boulder1;scl:9.594714,4.224189,8.204444;t:lava1;til:19.18943,16.40889;;
i:boulder1_1228;pos:2759.24,15,-3891.11;rot:0,144.9377,0;m:boulder1;scl:12.23151,2.355876,17.7047;t:rock3;til:24.46303,35.4094;;
i:boulder1_1229;pos:3404.035,15,-504.0437;rot:0,135.2974,0;m:boulder1;scl:14.95987,18.95386,13.89599;t:lava1;til:29.91974,27.79199;;
i:boulder1_1230;pos:934.965,15,-1631.764;rot:0,245.1842,0;m:boulder1;scl:5.554368,14.44017,9.894101;t:rock3;til:11.10874,19.7882;;
i:boulder1_1231;pos:-416.3945,15,3756.829;rot:0,210.9347,0;m:boulder1;scl:12.84448,19.85836,19.74822;t:lava1;til:25.68896,39.49644;;
i:boulder1_1232;pos:1002.35,15,2258.492;rot:0,253.6631,0;m:boulder1;scl:15.01526,7.343944,14.44441;t:rock3;til:30.03052,28.88882;;
i:boulder1_1233;pos:-618.5491,15,700.3387;rot:0,265.6083,0;m:boulder1;scl:15.09629,23.05954,16.66646;t:lava1;til:30.19257,33.33293;;
i:boulder1_1234;pos:146.6109,15,1686.453;rot:0,115.7039,0;m:boulder1;scl:6.431929,29.71413,16.31397;t:rock3;til:12.86386,32.62795;;
i:boulder1_1235;pos:2718.223,15,-665.1815;rot:0,259.2452,0;m:boulder1;scl:16.10706,13.89499,5.187231;t:lava1;til:32.21412,10.37446;;
i:boulder1_1236;pos:-1319.498,15,-58.96176;rot:0,169.7354,0;m:boulder1;scl:18.27692,1.778832,17.33802;t:rock3;til:36.55385,34.67604;;
i:boulder1_1237;pos:-3069.796,15,3355.449;rot:0,159.8396,0;m:boulder1;scl:8.966186,24.76412,15.41719;t:lava1;til:17.93237,30.83438;;
i:boulder1_1238;pos:265.9993,15,-246.9558;rot:0,94.24501,0;m:boulder1;scl:5.447707,6.643879,12.56203;t:rock3;til:10.89541,25.12406;;
i:boulder1_1239;pos:2515.824,15,-380.9931;rot:0,177.8984,0;m:boulder1;scl:12.40501,6.752739,9.558092;t:lava1;til:24.81002,19.11618;;
i:boulder1_1240;pos:-538.7127,15,1904.233;rot:0,121.0309,0;m:boulder1;scl:18.66924,4.903012,8.035066;t:rock3;til:37.33848,16.07013;;
i:boulder1_1241;pos:144.6577,15,-1776.788;rot:0,93.15425,0;m:boulder1;scl:11.95319,29.34065,7.432173;t:lava1;til:23.90637,14.86435;;
i:boulder1_1242;pos:3717.032,15,1269.448;rot:0,144.3091,0;m:boulder1;scl:7.934813,15.91995,7.583239;t:rock3;til:15.86963,15.16648;;
i:boulder1_1243;pos:-416.3945,15,-461.3178;rot:0,193.1576,0;m:boulder1;scl:18.79788,5.356151,11.12918;t:lava1;til:37.59575,22.25837;;
i:boulder1_1244;pos:-2113.468,15,-3746.574;rot:0,242.5294,0;m:boulder1;scl:8.35139,20.48763,13.91613;t:rock3;til:16.70278,27.83227;;
i:boulder1_1245;pos:310.1901,15,2302.194;rot:0,234.4693,0;m:boulder1;scl:15.06424,24.35966,16.5186;t:lava1;til:30.12848,33.0372;;
i:boulder1_1246;pos:3912.839,15,-709.1281;rot:0,107.0663,0;m:boulder1;scl:10.90625,25.67925,9.622181;t:rock3;til:21.81249,19.24436;;
i:boulder1_1247;pos:3873.043,15,3776.116;rot:0,254.554,0;m:boulder1;scl:6.633351,8.219245,8.671376;t:lava1;til:13.2667,17.34275;;
i:boulder1_1248;pos:-2471.145,15,-2599.811;rot:0,242.5447,0;m:boulder1;scl:13.60759,10.69204,5.653249;t:rock3;til:27.21519,11.3065;;
i:boulder1_1249;pos:2431.349,15,2988.495;rot:0,217.3246,0;m:boulder1;scl:5.960417,3.728568,12.18574;t:lava1;til:11.92083,24.37147;;
i:boulder1_1250;pos:-1328.532,15,-256.9659;rot:0,118.985,0;m:boulder1;scl:9.343394,21.53816,8.058413;t:rock3;til:18.68679,16.11683;;
i:boulder1_1251;pos:3433.332,15,-1784.356;rot:0,200.9797,0;m:boulder1;scl:19.56923,25.99609,17.82327;t:lava1;til:39.13846,35.64653;;
i:boulder1_1252;pos:-2272.652,15,709.8605;rot:0,235.2133,0;m:boulder1;scl:5.167547,26.5457,7.505875;t:rock3;til:10.33509,15.01175;;
i:boulder1_1253;pos:2025.819,15,-872.7073;rot:0,242.1299,0;m:boulder1;scl:14.86145,14.88534,15.6502;t:lava1;til:29.72289,31.30039;;
i:boulder1_1254;pos:834.376,15,-735.0078;rot:0,261.4099,0;m:boulder1;scl:17.86401,28.11576,9.766839;t:rock3;til:35.72802,19.53368;;
i:boulder1_1255;pos:-2441.359,15,1411.054;rot:0,210.7137,0;m:boulder1;scl:5.439009,20.52657,8.882412;t:lava1;til:10.87802,17.76482;;
i:boulder1_1256;pos:3150.853,15,1104.404;rot:0,121.2644,0;m:boulder1;scl:6.961577,2.93469,8.300577;t:rock3;til:13.92315,16.60115;;
i:boulder1_1257;pos:-2565.386,15,2206;rot:0,258.9041,0;m:boulder1;scl:15.16037,23.44719,8.760185;t:lava1;til:30.32075,17.52037;;
i:boulder1_1258;pos:-1664.235,15,2634.724;rot:0,154.3717,0;m:boulder1;scl:18.23618,11.2204,6.718497;t:rock3;til:36.47237,13.43699;;
i:boulder1_1259;pos:-2426.71,15,-2684.774;rot:0,119.8926,0;m:boulder1;scl:5.587787,27.906,5.888089;t:lava1;til:11.17557,11.77618;;
i:boulder1_1260;pos:2439.894,15,-131.4737;rot:0,235.7666,0;m:boulder1;scl:17.51701,16.52354,18.57631;t:rock3;til:35.03403,37.15262;;
i:boulder1_1261;pos:-1103.671,15,935.6975;rot:0,118.0704,0;m:boulder1;scl:11.10675,13.08606,19.43739;t:lava1;til:22.21351,38.87478;;
i:boulder1_1262;pos:3979.491,15,-1982.36;rot:0,195.4986,0;m:boulder1;scl:5.713675,2.348796,14.03653;t:rock3;til:11.42735,28.07306;;
i:boulder1_1263;pos:-1491.379,15,2528.52;rot:0,95.35922,0;m:boulder1;scl:17.73537,20.60711,19.317;t:lava1;til:35.47075,38.63399;;
i:boulder1_1264;pos:2176.214,15,-90.70101;rot:0,193.7578,0;m:boulder1;scl:10.72085,21.49834,11.86117;t:rock3;til:21.44169,23.72234;;
i:boulder1_1265;pos:-361.2171,15,476.455;rot:0,205.3755,0;m:boulder1;scl:7.392804,27.91308,14.71862;t:lava1;til:14.78561,29.43724;;
i:boulder1_1266;pos:3164.525,15,-3702.872;rot:0,250.0828,0;m:boulder1;scl:14.66094,18.6556,10.23377;t:rock3;til:29.32188,20.46754;;
i:boulder1_1267;pos:920.5603,15,-2689.413;rot:0,253.9359,0;m:boulder1;scl:10.98682,6.198706,17.24967;t:lava1;til:21.97363,34.49934;;
i:boulder1_1268;pos:-1569.75,15,1715.751;rot:0,137.7109,0;m:boulder1;scl:5.170293,6.550951,5.550249;t:rock3;til:10.34059,11.1005;;
i:boulder1_1269;pos:-1765.557,15,3551.256;rot:0,243.9696,0;m:boulder1;scl:12.98135,24.15522,5.006409;t:lava1;til:25.96271,10.01282;;
i:boulder1_1270;pos:3817.133,15,-3268.532;rot:0,168.4254,0;m:boulder1;scl:11.42537,4.051607,8.845332;t:rock3;til:22.85073,17.69066;;
i:boulder1_1271;pos:-1903.012,15,-2390.332;rot:0,263.4676,0;m:boulder1;scl:9.077425,4.679983,12.34916;t:lava1;til:18.15485,24.69832;;
