i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:house1_1546;pos:426.886,78.32417,-115.4236;rot:0,272.1838,0;m:house1;;
i:house1_1547;pos:290.5623,85.755,-261.4721;rot:0,240.8032,0;m:house1;;
i:house1_1548;pos:343.4089,85.63318,-223.889;rot:0,229.2605,0;m:house1;;
i:house1_1549;pos:383.9448,85.26661,-178.434;rot:0,214.9742,0;m:house1;;
i:house1_1550;pos:307.5785,97.09794,-282.6743;rot:0,241.9284,0;m:house1;;
i:house1_1551;pos:365.866,96.30527,-240.138;rot:0,225.2823,0;m:house1;;
i:house1_1552;pos:413.3044,98.69451,-184.4006;rot:0,214.8212,0;m:house1;;
i:house1_1553;pos:398.1728,60.73101,-264.8346;rot:0,228.3932,0;m:house1;;
i:house1_1554;pos:417.0453,59.97036,-286.156;rot:0,229.1505,0;m:house1;;
i:house1_1555;pos:461.7188,59.76926,-238.7107;rot:0,217.941,0;m:house1;;
i:house1_1556;pos:432.6321,60.51007,-216.4728;rot:0,202.4977,0;m:house1;;
i:house1_1557;pos:514.4641,57.22391,-182.5289;rot:0,273.6404,0;m:house1;;
i:house1_1558;pos:514.5003,66.63934,-156.3558;rot:0,272.6721,0;m:house1;;
i:house1_1559;pos:451.7325,57.36404,-434.4854;rot:0,270.9442,0;m:house1;;
i:house1_1560;pos:521.8746,56.96894,-434.8702;rot:0,270.0457,0;m:house1;;
i:house1_1561;pos:12.45927,122.7409,157.1743;rot:0,0.283547,0;m:house1;;
i:house1_1562;pos:408.7852,55.16263,-332.042;rot:0,159.8791,0;m:house1;;
i:house1_1563;pos:537.2117,61.70697,-328.7243;rot:0,179.1391,0;m:house1;;
i:house1_1564;pos:533.8138,58.99626,-267.8605;rot:0,178.2573,0;m:house1;;
i:house1_1565;pos:12.90853,138.852,125.9319;rot:0,359.8825,0;m:house1;;
i:house1_1566;pos:450.1533,63.63022,-326.4221;rot:0,168.7607,0;m:house1;;
i:house1_1567;pos:462.4102,59.83049,-278.2584;rot:0,226.2874,0;m:house1;;
i:house1_1568;pos:505.9687,58.98463,-231.766;rot:0,220.1823,0;m:house1;;
i:house5_1569;pos:523.1435,65.5787,-352.9374;rot:0,90.82647,0;m:house5;;
i:house1_1570;pos:506.3105,52.74446,-319.2424;rot:0,178.3969,0;m:house1;;
i:house1_1571;pos:478.0023,45.54447,-322.9059;rot:0,177.9969,0;m:house1;;
i:cuboid_1572;pos:481.4412,39.85684,-582.8934;rot:348.6243,90.46659,359.2505;m:cuboid;scl:5,1,20;t:stone1;;
i:cuboid_1573;pos:477.9144,55.35524,-400.2793;rot:359.971,88.61466,7.879948;m:cuboid;scl:6,1,20;t:stone1;;
i:arch1_1574;pos:547.2791,71.42366,194.0197;rot:0,71.87794,0;m:arch1;;
i:arch1_1575;pos:582.8756,95.99393,-64.03777;rot:0,91.42529,0;m:arch1;;
i:arch1_1576;pos:590.1671,85.10667,-353.0435;rot:0,89.92515,0;m:arch1;;
i:arch1_1577;pos:566.311,97.23576,-564.2115;rot:0,179.3047,0;m:arch1;;
i:arch1_1578;pos:309.6306,82.08627,-587.3376;rot:0,181.4721,0;m:arch1;;
i:house1_1579;pos:-594.0751,44.83583,-590.1689;rot:0,269.0364,0;m:house1;;
i:house1_1580;pos:-594.7338,44.11966,-567.7949;rot:0,268.5973,0;m:house1;;
i:house1_1581;pos:-595.379,43.37989,-545.2203;rot:0,268.4921,0;m:house1;;
i:house1_1582;pos:-626.6434,43.41501,-496.2137;rot:0,1.150828,0;m:house1;;
i:house1_1583;pos:-572.2504,45.21964,-425.6188;rot:0,180.4368,0;m:house1;;
i:house1_1584;pos:-631.6768,43.49937,-423.1364;rot:0,180.3762,0;m:house1;;
i:tower1_1585;pos:-570.279,50.45926,-318.7743;rot:0,91.72642,0;m:tower1;scl:1,0.1,1.2;;
i:house1_1586;pos:-571.8807,45.23441,-357.8335;rot:0,180.2058,0;m:house1;;
i:house1_1587;pos:-630.6545,43.70565,-355.4551;rot:0,180.7934,0;m:house1;;
i:tower1_1588;pos:-570.4153,49.40007,-256.9262;rot:0,90.41654,0;m:tower1;scl:1,0.1,1.2;;
i:arch1_1589;pos:-565.803,36.01362,-289.511;rot:0,0.3971081,0;m:arch1;scl:1,3,1;;
i:house5_1590;pos:-636.8329,44.8638,-290.9245;rot:0,359.6006,0;m:house5;;
i:house1_1591;pos:-571.9898,43.07974,-215.2331;rot:0,180.3925,0;m:house1;;
i:house1_1592;pos:-634.3708,45.56488,-204.0256;rot:0,180.3078,0;m:house1;;
i:house5_1593;pos:-569.2646,44.63136,-66.53749;rot:0,180.5534,0;m:house5;scl:0.5,1,1;;
i:house1_1594;pos:-635.7108,44.76849,-59.62535;rot:0,180.6347,0;m:house1;;
i:capsule_1595;pos:-585.1574,32.52226,3.39579;rot:0,272.1664,0;m:capsule;t:wood2;;
i:house5_1596;pos:-630.5251,45.08367,5.532788;rot:0,1.375918,0;m:house5;scl:0.5,1,1;;
i:tower1_1597;pos:-582.2848,-10.12312,3.163092;rot:0,272.1685,0;m:tower1;;
i:house5_1598;pos:-570.0689,45.06003,76.74962;rot:0,181.5698,0;m:house5;scl:0.5,1,1;;
i:house1_1599;pos:-588.5641,44.17872,129.5428;rot:0,268.6945,0;m:house1;;
i:house1_1600;pos:-588.1497,34.89876,142.0202;rot:0,270.5345,0;m:house1;;
i:house1_1601;pos:-570.9056,34.25362,176.7981;rot:0,180.6878,0;m:house1;;
i:house1_1602;pos:-570.2684,33.94129,239.5969;rot:0,179.9146,0;m:house1;;
i:house1_1603;pos:-595.7487,31.31301,177.5416;rot:0,202.8054,0;m:house1;;
i:house5_1604;pos:-641.6138,45.61743,-138.6355;rot:0,0.2850894,0;m:house5;;
i:house5_1605;pos:-569.9164,44.26135,-141.1162;rot:0,180.2793,0;m:house5;scl:0.5,1,1;;
i:house5_1606;pos:-138.0842,33.98051,515.079;rot:0,313.0803,0;m:house5;scl:0.3,0.3,0.3;;
i:cuboid_1607;pos:109.3054,24.86288,571.2576;rot:0,112.5364,0;m:cuboid;scl:6,1,2;t:stone1;;
i:cuboid_1608;pos:116.5888,25.0372,426.3345;rot:0,146.3017,0;m:cuboid;scl:8,1,8;t:stone1;;
i:tree3_1609;pos:122.4633,53.60629,518.4244;rot:0,170.5304,0;m:tree3;scl:0.3,0.3,0.3;;
i:cuboid_1610;pos:78.63931,24.86808,483.1132;rot:0,145.7829,0;m:cuboid;scl:8,1,8;t:stone1;;
i:cuboid_1611;pos:372.9375,32.17197,480.5917;rot:0,313.0254,0;m:cuboid;scl:5,1,20;t:stone1;;
i:cuboid_1612;pos:162.0671,24.88337,548.4023;rot:0,113.6464,0;m:cuboid;scl:6,1,10;t:stone1;;
i:house1_1613;pos:148.6416,45.23794,590.694;rot:0,113.5347,0;m:house1;;
i:house1_1614;pos:267.0727,43.8396,535.41;rot:0,114.9846,0;m:house1;;
i:house1_1615;pos:206.9517,45.23795,563.772;rot:0,114.9347,0;m:house1;;
i:tree2_1616;pos:-150.0044,42.81973,492.1273;rot:0,259.7794,0;m:tree2;scl:0.2,0.2,0.2;;
i:tree3_1617;pos:-86.67869,47.67794,477.6322;rot:0,210.9178,0;m:tree3;scl:0.2,0.2,0.2;;
i:field2_1618;pos:-126.6612,29.11699,487.6961;rot:0,235.1855,0;m:field2;scl:0.2,0.2,0.2;;
i:spawnhuman_1619;pos:-38.25794,135.7592,-23.15285;rot:0,177.7017,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:arch1_1620;pos:-35.42817,144.4402,-58.41369;rot:0,270.6334,0;m:arch1;;
i:arch1_1621;pos:-25.57514,144.5673,-58.64394;rot:0,270.581,0;m:arch1;t:stone1;;
i:spawnhuman_1622;pos:368.2245,98.53885,-389.8292;rot:0,3.452515,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawnhuman_1623;pos:-9.36993,257.9657,-625.7065;rot:0,179.5066,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawnhuman_1624;pos:-231.1832,258.2573,641.6523;rot:0,159.4096,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:cuboid_1625;pos:-136.2705,52.18974,213.3858;rot:0,181.6628,0;m:cuboid;scl:6,6,6;t:stone1;;
i:cuboid_1626;pos:274.8675,50.13688,255.0826;rot:353.12,181.2928,-0.005373848;m:cuboid;scl:5,1,50;t:stone1;til:15,1;;
i:cuboid_1627;pos:266.0256,80.69122,-22.06875;rot:0,271.7274,0;m:cuboid;scl:6,1,6;t:stone1;til:15,1;;
i:cuboid_1628;pos:251.2084,80.65597,-77.53599;rot:0,214.2879,0;m:cuboid;scl:6,1,8;t:stone1;til:15,1;;
i:cuboid_1629;pos:203.4623,80.40502,-128.6325;rot:0,224.2909,0;m:cuboid;scl:6,1,8;t:stone1;til:15,1;;
i:cuboid_1630;pos:151.1855,80.45329,-166.5334;rot:0,232.8975,0;m:cuboid;scl:6,1,8;t:stone1;til:15,1;;
i:cuboid_1631;pos:82.00792,80.75795,-190.6319;rot:0,258.8012,0;m:cuboid;scl:6,1,8;t:stone1;til:15,1;;
i:cuboid_1632;pos:5.351053,80.75613,-197.3863;rot:0,268.5759,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1633;pos:-69.5361,80.17746,-198.1299;rot:0,269.0843,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1634;pos:-68.08299,80.08591,-255.4446;rot:0,180.0912,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1635;pos:-88.6496,80.61392,-297.191;rot:0,270.1871,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1636;pos:-96.14516,80.70219,-283.86;rot:0,270.4521,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1637;pos:-96.15367,80.11354,-297.3374;rot:0,90.32608,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1638;pos:79.51414,130.3627,-23.58911;rot:0,270.266,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1639;pos:99.27848,130.3728,36.41985;rot:0,0.5182042,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1640;pos:105.593,130.3188,69.25286;rot:0,1.269477,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1641;pos:86.08836,130.3269,35.62835;rot:0,179.3558,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1642;pos:46.50155,129.9564,62.86793;rot:0,270.148,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1643;pos:46.31673,130.2323,67.13575;rot:0,270.4527,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1644;pos:-32.97512,130.1867,64.19004;rot:0,269.9075,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1645;pos:1.692806,130.2361,76.33766;rot:0,270.7791,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1646;pos:-43.97909,130.0961,75.3868;rot:0,270.2734,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1647;pos:-46.09268,130.1071,63.9791;rot:0,271.1744,0;m:cuboid;scl:4,1,8;t:stone1;til:15,1;;
i:cuboid_1648;pos:20.11373,117.872,141.9688;rot:344.64,180.6812,2.075156E-08;m:cuboid;scl:6,1,10;t:stone1;til:15,1;;
i:cuboid_1649;pos:-24.18363,130.0988,-108.0674;rot:0,89.10545,0;m:cuboid;scl:5,1,10;t:stone1;til:15,1;;
i:cuboid_1650;pos:-127.8236,130.2028,-107.7161;rot:0,91.49368,0;m:cuboid;scl:5,1,11;t:stone1;til:15,1;;
i:cuboid_1651;pos:-159.1742,-141.4566,-244.8727;rot:338.4,0.7797135,1.434776E-08;m:cuboid;scl:5,1,35;t:stone1;til:15,1;;
i:cuboid_1652;pos:-2.902595,22.53077,-467.3974;rot:348.2554,359.3071,0.1001965;m:cuboid;scl:6,6,15;t:stone1;;
i:cuboid_1653;pos:467.9495,56.57541,-23.76242;rot:352.0001,271.8152,359.955;m:cuboid;scl:5,1,35;t:stone1;til:15,1;;
i:cuboid_1654;pos:471.1777,29.64986,242.4313;rot:353.12,271.9572,357.9003;m:cuboid;scl:5,1,35;t:stone1;til:15,1;;
i:arch1_1655;pos:559.9545,66.61266,-38.76044;rot:0,180.3414,0;m:arch1;;
i:arch1_1656;pos:-2.540483,108.2506,-284.3957;rot:0,89.6367,0;m:arch1;;
i:arch1_1657;pos:-99.90218,117.6956,-285.3845;rot:0,1.733607,0;m:arch1;;
i:arch1_1658;pos:-13.42637,67.03738,-534.5759;rot:0,270.2801,0;m:arch1;;
i:arch1_1659;pos:-101.4762,156.0003,-101.7212;rot:0,4.027902,0;m:arch1;;
i:arch1_1660;pos:218.6096,140.3109,-22.53684;rot:0,7.596564,0;m:arch1;;
i:arch1_1661;pos:480.4702,66.94316,238.2771;rot:0,182.8259,0;m:arch1;;
i:arch1_1662;pos:282.2348,67.30451,440.4974;rot:0,269.3229,0;m:arch1;;
i:arch1_1663;pos:-305.6318,77.98618,222.6927;rot:0,5.66997,0;m:arch1;;
i:tower2_1664;pos:-6.222651,60.61857,-135.6591;rot:0,90.7178,0;m:tower2;;
i:tower2_1665;pos:249.2058,31.35437,-77.98911;rot:358.7603,116.8057,359.2848;m:tower2;;
i:tower2_1666;pos:94.54282,74.74043,78.97516;rot:0,91.16549,0;m:tower2;;
i:tower2_1667;pos:-52.73669,71.85761,33.94364;rot:0,272.4633,0;m:tower2;;
i:tower2_1668;pos:-225.8366,41.51919,-172.6669;rot:0,92.71281,0;m:tower2;;
i:tower2_1669;pos:40.74281,-24.91948,388.1961;rot:0,180.7124,0;m:tower2;;
i:tower2_1670;pos:304.7243,-14.69012,248.0939;rot:0,182.2116,0;m:tower2;;
i:tower2_1671;pos:182.9847,19.56526,164.2637;rot:0,178.2107,0;m:tower2;;
i:tower2_1672;pos:-259.5512,-2.503152,249.6974;rot:0,358.5587,0;m:tower2;;
i:tower2_1673;pos:469.6543,-3.99994,-335.4775;rot:0,179.4562,0;m:tower2;;
i:tower2_1674;pos:98.56083,-5.085503,-434.4838;rot:0,356.6538,0;m:tower2;;
i:tower2_1675;pos:-148.5012,12.83161,-322.512;rot:0,90.40298,0;m:tower2;;
i:tower4_1676;pos:-550.2471,33.78574,-550.7042;rot:0,0.04954581,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1677;pos:-478.9406,34.90934,-550.014;rot:0,359.8479,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1678;pos:-406.4185,34.6956,-550.4348;rot:0,0.2476764,0;m:tower4;scl:0.5,0.5,0.5;;
i:arch1_1679;pos:-479.5363,59.08196,-548.1827;rot:0,270.096,0;m:arch1;scl:1,1,2;;
i:tower4_1680;pos:-484.1648,37.87125,-215.3119;rot:0,359.9422,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1681;pos:-480.5465,38.09861,112.9364;rot:0,0.6401836,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1682;pos:-480.9839,37.15251,313.9804;rot:0,359.9876,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1683;pos:-405.6431,37.37052,312.8655;rot:0,359.4873,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1684;pos:-406.0136,37.99651,112.9705;rot:0,1.186789,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1685;pos:-549.92,37.96097,115.0949;rot:0,1.836786,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1686;pos:-549.8522,38.12224,-216.9283;rot:0,0.6860974,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1687;pos:-409.1491,38.01707,-213.3181;rot:0,359.5345,0;m:tower4;scl:0.5,0.5,0.5;;
i:tower4_1688;pos:-550.0385,37.35561,311.959;rot:0,0.4302692,0;m:tower4;scl:0.5,0.5,0.5;;
i:arch1_1689;pos:-480.4859,59.51973,316.4004;rot:0,269.3303,0;m:arch1;scl:1,1,2;;
i:arch1_1690;pos:-479.7271,60.41083,115.9362;rot:0,270.8698,0;m:arch1;scl:1,1,2;;
i:arch1_1691;pos:-483.3669,60.61391,-212.932;rot:0,268.5753,0;m:arch1;scl:1,1,2;;
i:cuboid_1692;pos:-26.0149,24.31754,586.6134;rot:0,273.9043,0;m:cuboid;scl:1,1,5;t:grass1;;
i:cuboid_1693;pos:11.70507,24.35876,598.5438;rot:0,217.4121,0;m:cuboid;scl:1,1,5;t:grass1;;
i:cuboid_1695;pos:-15.494,65.89873,23.76911;rot:0,269.7964,0;m:cuboid;scl:0.1,5,2;t:stone1;;
i:cuboid_1696;pos:-18.00547,65.51604,12.54016;rot:0,269.506,0;m:cuboid;scl:0.1,5,2;t:stone1;;
i:cuboid_1697;pos:-26.32893,86.15087,-31.78241;rot:0,89.44152,0;m:cuboid;scl:2,1,6;t:stone1;;
i:cuboid_1698;pos:-16.58384,86.04264,-16.99558;rot:0,179.5963,0;m:cuboid;scl:2,1,6;t:stone1;;
i:cuboid_1699;pos:-19.89208,86.03643,2.800489;rot:0,270.2674,0;m:cuboid;scl:2,1,6;t:stone1;;
i:cuboid_1700;pos:-30.52927,86.00519,22.59724;rot:0,180.2272,0;m:cuboid;scl:2,1,6;t:stone1;;
i:cuboid_1701;pos:-24.27387,86.03923,55.27118;rot:0,89.69917,0;m:cuboid;scl:2,1,5;t:stone1;;
i:cuboid_1702;pos:-39.65237,86.06897,24.48667;rot:0,180.5783,0;m:cuboid;scl:2,1,5;t:stone1;;
i:cuboid_1703;pos:-12.80841,85.96387,35.73637;rot:0,89.81772,0;m:cuboid;scl:2.5,1,2;t:stone1;;
i:cuboid_1704;pos:-50.6108,103.6691,37.24829;rot:0,359.6662,0;m:cuboid;scl:0.2,3,9;t:stone1;;
i:cuboid_1705;pos:-35.49846,102.4601,66.13576;rot:0,269.8039,0;m:cuboid;scl:0.2,3,9;t:stone1;;
i:cuboid_1706;pos:11.06018,90.35487,55.73045;rot:0,0.8953552,0;m:cuboid;scl:0.2,3,9;t:stone1;;
i:cuboid_1707;pos:3.442095,103.545,-7.694573;rot:0,269.323,0;m:cuboid;scl:0.2,3,2;t:stone1;;
i:cuboid_1708;pos:-39.88041,102.2724,-7.749097;rot:0,270.9426,0;m:cuboid;scl:0.2,3,2;t:stone1;;
i:cuboid_1709;pos:-31.55764,104.1945,-7.864036;rot:0,270.4026,0;m:cuboid;scl:0.2,3,1;t:stone1;;
i:cuboid_1710;pos:-12.79435,101.7643,-40.50296;rot:0,89.25158,0;m:cuboid;scl:0.2,3,3;t:stone1;;
i:cuboid_1711;pos:-27.091,105.3916,-31.79898;rot:0,359.12,0;m:cuboid;scl:0.2,3,5;t:stone1;;
i:cuboid_1712;pos:-5.788649,97.84377,-14.29892;rot:0,179.8667,0;m:cuboid;scl:0.2,3,1.5;t:stone1;;
i:cuboid_1713;pos:0.7478147,98.01276,-20.63316;rot:0,89.74471,0;m:cuboid;scl:1,3,1.5;t:stone1;;
i:cuboid_1714;pos:-36.00674,120.1835,5.016907;rot:0,359.9427,0;m:cuboid;scl:8,3,8;t:stone1;;
i:cuboid_1715;pos:-13.68064,16.54263,20.51493;rot:67.78171,233.2052,181.7943;m:cuboid;scl:0.01,0.8,0.01;t:stone6;;
i:cuboid_1716;pos:1.766068,120.2473,31.95974;rot:0,180.8903,0;m:cuboid;scl:2,3,8;t:stone1;;
i:cuboid_1717;pos:-10.23573,65.86543,18.15566;rot:0,89.89471,0;m:cuboid;scl:2,5,0.1;t:stone1;;
i:cuboid_1718;pos:-21.06976,65.98621,17.29817;rot:0,270.0647,0;m:cuboid;scl:2,5,0.1;t:stone1;;
i:cuboid_1719;pos:-32.24234,93.1953,13.77497;rot:0,205.0247,0;m:cuboid;scl:0.5,0.5,0.5;t:wood2;;
i:cuboid_1720;pos:-10.28892,93.26104,49.45847;rot:0,326.4737,0;m:cuboid;scl:0.5,0.5,0.5;t:wood2;;
i:cuboid_1721;pos:-4.986526,92.22936,15.24477;rot:0,2.203672,0;m:cuboid;scl:0.3,0.3,0.3;t:wood2;;
i:cuboid_1722;pos:-29.25539,92.18707,35.68611;rot:0,331.4533,0;m:cuboid;scl:0.3,0.3,0.3;t:wood2;;
i:cuboid_1723;pos:-20.07076,60.12057,22.76607;rot:0,269.9285,0;m:cuboid;scl:0.1,10,0.1;t:stone1;;
i:cuboid_1724;pos:-11.11486,60.09009,13.41663;rot:0,2.92101,0;m:cuboid;scl:0.1,10,0.1;t:stone1;;
i:cuboid_1725;pos:-11.26681,60.05318,22.76383;rot:0,0.9231935,0;m:cuboid;scl:0.1,10,0.1;t:stone1;;
i:cuboid_1726;pos:-20.04769,60.13012,13.39048;rot:0,2.92101,0;m:cuboid;scl:0.1,10,0.1;t:stone1;;
i:cuboid_1727;pos:-15.90553,10.59273,18.06912;rot:0,90.57625,0;m:cuboid;scl:0.9,0.1,0.9;t:stone2;;
i:cuboid_1728;pos:-15.72446,11.07639,13.58495;rot:0,0.5672237,0;m:cuboid;scl:0.9,0.2,0.01;t:wood2;;
i:cuboid_1729;pos:-11.35923,11.10279,17.98581;rot:0,270.6666,0;m:cuboid;scl:1,0.2,0.01;t:wood2;;
i:cuboid_1730;pos:-15.99678,11.07395,22.5988;rot:0,180.0582,0;m:cuboid;scl:0.9,0.2,0.01;t:wood2;;
i:cuboid_1731;pos:-20.42018,11.07806,18.09531;rot:0,90.44791,0;m:cuboid;scl:0.9,0.2,0.01;t:wood2;;
i:cylinder_1732;pos:-15.97019,18.88434,18.23154;rot:0,358.5987,0;m:cylinder;scl:0.2,0.2,0.2;t:stone4;til:3,3;;
i:cuboid_1733;pos:-18.12457,16.51437,20.51325;rot:63.68013,140.1756,0.532003;m:cuboid;scl:0.01,0.8,0.01;t:stone6;;
i:cuboid_1734;pos:-13.30727,16.3316,15.47976;rot:59.58961,266.7137,315.4702;m:cuboid;scl:0.01,0.8,0.01;t:stone6;;
i:cuboid_1735;pos:-18.53494,16.33431,15.41835;rot:65.45732,41.88491,0.1341222;m:cuboid;scl:0.01,0.8,0.01;t:stone6;;
i:cylinder_1736;pos:-15.98932,93.94241,18.25338;rot:0,0.3399805,0;m:cylinder;scl:0.01,8,0.01;t:stone6;;
i:cuboid_1737;pos:-15.99597,14.82303,18.28099;rot:0,359.5801,0;m:cuboid;scl:0.1,0.2,0.1;t:stone7;;
i:tower1_1752;pos:52.03692,178.8673,12.29933;rot:0,269.4404,0;m:tower1;scl:5,0.5,0.1;;
i:tower1_1753;pos:46.89449,189.7992,-6.945692;rot:0,270.0294,0;m:tower1;scl:0.1,0.3,5;;
i:tower1_1754;pos:43.77795,194.8926,27.55649;rot:0,269.4782,0;m:tower1;scl:0.1,0.2,5;;
i:tower1_1755;pos:34.11017,149.6238,27.79816;rot:270.6697,149.3045,119.7054;m:tower1;scl:0.1,0.34,5;;
i:tower1_1756;pos:49.05062,179.0684,27.49227;rot:0,269.4929,0;m:tower1;scl:0.1,0.1,0.3;;
i:tower1_1757;pos:22.12626,179.0678,27.12117;rot:0,272.3329,0;m:tower1;scl:0.1,0.1,0.3;;
i:tower1_1758;pos:28.09019,179.0277,27.20819;rot:0,269.3329,0;m:tower1;scl:0.1,0.1,0.3;;
i:tower1_1759;pos:33.46839,179.0279,27.41249;rot:0,268.7729,0;m:tower1;scl:0.1,0.1,0.3;;
i:tower1_1760;pos:39.0147,178.7477,27.28693;rot:-5.336085E-08,269.3329,359;m:tower1;scl:0.1,0.1,0.3;;
i:tower1_1761;pos:44.01454,179.0681,27.38459;rot:0,270.7329,0;m:tower1;scl:0.1,0.1,0.3;;
i:cuboid_1762;pos:33.45837,193.3849,10.96824;rot:0,0.0811786,0;m:cuboid;scl:3,0.1,3.3;t:wood1;til:5,5;;
i:cuboid_1763;pos:36.19838,174.8074,12.18972;rot:0,179.0025,0;m:cuboid;scl:3.5,0.1,3;t:wood1;;
i:cuboid_1764;pos:36.75187,179.2782,16.8671;rot:0,358.8824,0;m:cuboid;scl:3,1,0.05;t:wood3;;
i:cuboid_1765;pos:105.9647,60.24581,-133.2574;rot:0,61.24918,0;m:cuboid;scl:5,5,8;t:stone1;;
i:house5_1766;pos:-259.043,68.19978,261.7094;rot:0,87.96594,0;m:house5;;
i:house1_1767;pos:-327.8643,75.29112,256.4849;rot:0,90.95222,0;m:house1;;
i:house1_1768;pos:52.94186,143.5518,145.3669;rot:0,182.151,0;m:house1;;
i:house1_1769;pos:53.25074,136.5517,167.043;rot:0,180.951,0;m:house1;;
i:house1_1770;pos:-17.31982,144.3953,149.4247;rot:0,180.0005,0;m:house1;;
i:house1_1771;pos:-56.62537,126.2905,177.9111;rot:0,90.29967,0;m:house1;;
i:house5_1772;pos:-138.5778,112.077,124.2247;rot:0,180.6125,0;m:house5;;
i:house1_1773;pos:-221.7467,124.4907,59.68548;rot:0,180.8569,0;m:house1;;
i:house5_1774;pos:-240.6944,67.5305,174.999;rot:0,271.4795,0;m:house5;;
i:house1_1775;pos:-290.4435,59.79971,181.0462;rot:0,91.99767,0;m:house1;;
i:house1_1776;pos:-47.46819,156.0001,106.2868;rot:0,89.64294,0;m:house1;;
i:house1_1777;pos:133.455,142.278,54.76457;rot:0,181.8428,0;m:house1;;
i:house1_1778;pos:128.5202,143.0413,-51.04577;rot:0,269.3421,0;m:house1;;
i:house1_1779;pos:191.3821,134.6412,-50.59363;rot:0,270.5421,0;m:house1;;
i:house1_1780;pos:172.0683,126.6412,18.556;rot:0,271.3412,0;m:house1;;
i:house1_1781;pos:204.3454,119.4413,17.60656;rot:0,271.3412,0;m:house1;;
i:house5_1782;pos:-239.4826,98.02785,-125.3999;rot:0,1.686915,0;m:house5;;
i:tower2_1783;pos:-19.12045,26.44344,-569.9409;rot:0,89.6824,0;m:tower2;scl:2,0.3,2;;
i:house5_1784;pos:229.5355,85.85305,82.38942;rot:0,2.018831,0;m:house5;;
i:tower2_1785;pos:210.1144,105.069,-136.9072;rot:0,309.3304,0;m:tower2;scl:4,0.3,4;;
i:cuboid_1786;pos:257.4639,39.81055,-374.6608;rot:343.2206,335.2803,0.8449744;m:cuboid;scl:6,6,10;t:stone1;;
i:house5_1787;pos:-273.4807,94.8959,-112.0128;rot:0,1.086915,0;m:house5;;
i:house5_1788;pos:-274.313,72.80074,-429.6672;rot:0,180.4906,0;m:house5;;
i:house5_1789;pos:237.8448,50.50948,413.135;rot:0,3.950008,0;m:house5;;
i:house5_1790;pos:322.4857,43.38266,436.0946;rot:0,180.3469,0;m:house5;;
i:house5_1791;pos:330.1604,63.79022,341.804;rot:0,89.94764,0;m:house5;;
i:house5_1792;pos:21.96897,149.0316,130.9214;rot:0,179.6462,0;m:house5;;
i:house1_1793;pos:352.1053,70.43159,213.6418;rot:0,271.2262,0;m:house1;;
i:house1_1794;pos:415.5353,61.83475,209.7731;rot:0,273.0262,0;m:house1;;
i:house1_1795;pos:476.0659,51.37138,205.0266;rot:0,274.3258,0;m:house1;;
i:house1_1796;pos:347.8492,68.41408,283.2739;rot:0,270.2753,0;m:house1;;
i:house1_1797;pos:414.7054,59.18169,280.254;rot:0,272.1253,0;m:house1;;
i:house1_1798;pos:473.3597,48.38172,277.3164;rot:0,272.9253,0;m:house1;;
i:house1_1799;pos:333.1392,104.7918,18.53031;rot:0,93.22237,0;m:house1;;
i:house1_1800;pos:398.3944,97.92339,13.69983;rot:0,94.77235,0;m:house1;;
i:house1_1801;pos:459.21,86.79336,8.925049;rot:0,94.22234,0;m:house1;;
